adminCode,adminCode2,Dong,salary_20,salary_30,salary_40,salary_50,salary_60above,salary_male,salary_female,salary_avg,salary_weight1_under2000,salary_weight2_under3000,salary_weight3_under4000,salary_weight4_under5000,salary_weight5_above5000,business_건설업,"business_공공행정,국방및사회보장행정",business_교육서비스업,business_금융및보험업,business_도매및소매,business_방송통신및정보서비스업,business_보건및사회복지서비스업,business_부동산및임대업,business_사업시설관리및사업지원서비스업,business_숙박및음식점업,"business_예술,스포츠및여가관련서비스업",business_운수업,"business_전문,과학및기술서비스업",business_제조업,"business_하수처리,폐기물재활용및환경복원","business_협회및단체,수리및기타개인서비스업",business_total,sales_음식및음료,sales_소매및판매,sales_문화및여가,sales_서비스,sales_의료,sales_교육,sales_10,sales_20,sales_30,sales_40,sales_50,sales_60above,sales_sum,transport_0006,transport_0612,transport_1218,transport_1824,transport_sum,bus_sum,workers_건설업,"workers_공공 행정, 국방 및 사회보장 행정",workers_광업,workers_교육 서비스업,workers_금융 및 보험업,"workers_농업, 임업 및 어업",workers_도매 및 소매,workers_방송통신 및 정보서비스업,workers_보건 및 사회복지 서비스업,workers_부동산 및 임대업,workers_사업시설 관리 및 사업 지원 서비스업,workers_숙박 및 음식점업,"workers_예술, 스포츠 및 여가관련 서비스업",workers_운수업,"workers_전기, 가스, 증기 및 수도사업","workers_전문, 과학 및 기술 서비스업",workers_제조업,"workers_하수 처리, 폐기물 재활용 및 환경 복원","workers_협회 및 단체, 수리 및 기타 개인 서비스업",workers_total,popLiv_total,popLiv_male0,popLiv_male10,popLiv_male20,popLiv_male30,popLiv_male40,popLiv_male50,popLiv_male60,popLiv_male70above,popLiv_male,popLiv_female0,popLiv_female10,popLiv_female20,popLiv_female30,popLiv_female40,popLiv_female50,popLiv_female60,popLiv_female70above,popLiv_female,popLiv_0006,popLiv_0612,popLiv_1218,popLiv_1824,popReg_total,popReg_0,popReg_10,popReg_20,popReg_30,popReg_40,popReg_50,popReg_60,popReg_70,popReg_80above,popReg_kor,popReg_fori,popReg_male,popReg_female,house_detached,house_apt,house_total,business_total,business_ceo_male,business_ceo_male,business_ceo_20,business_ceo_30,business_ceo_40,business_ceo_50,business_ceo_60,business_ceo_70above,business_개인사업체,business_회사법인,business_회사이외법인,business_비법인단체,business_국가지자체,car_total
11680720,1123072,일원본동,2798,3826,4865,5105,4227,4661,3788,4239,6,17,26,22,28,0,0,37,0,66,0,12,29,0,33,0,0,0,0,0,43,220,631750057,1999900856,100652183,282107759,1781016959,475194859,835595119,10679773732,21280304196,34779634966,28850264159,28915722241,1.25E+11,4927,182597,233997,85089,506610,27,6,44,0,684,59,0,294,0,6411,194,7,312,60,20,0,0,0,0,144,8235,25320,1351,2419,999,1238,1835,1656,1225,1162,11888,1033,1277,1805,1646,2424,2106,1776,1916,13987,26853,27388,24204,22834,22906,1788,3299,2290,2584,4323,3675,3019,1369,565,22882,24,11389,11605,104,6884,6988,526,297,229,10,49,125,208,116,18,429,34,18,36,9,8384
11680730,1123073,일원1동,2587,3446,4467,4409,3647,4208,3464,3846,7,23,30,20,20,50,0,32,0,204,0,37,12,8,163,42,0,19,5,0,88,660,1602090708,919188089,63969727,622798039,1017589678,190353893,1690175120,18047599012,20584911841,26266511923,22724146245,17697932590,1.07E+11,1887,39406,41817,19088,102198,15,595,21,0,602,27,0,511,57,365,69,968,520,182,10,141,201,67,0,273,4609,15672,426,804,855,1228,1303,1173,913,805,7510,374,526,955,1279,1267,1179,1209,1243,8037,15759,16410,15385,15133,14884,620,1040,2003,2225,2046,2228,2563,1471,694,14749,135,7229,7652,506,3033,3539,1917,1579,338,12,141,250,698,678,138,1706,151,23,32,5,4641
11680750,1123075,수서동,2880,3935,4998,5239,4263,4868,3863,4362,5,16,25,22,32,81,0,18,9,509,71,31,62,39,165,11,25,143,30,0,55,1249,2043863078,2206736672,254553257,1205745371,1227607021,168029458,1526617300,24032389262,36421832582,34192119999,30602983660,25280206007,1.52E+11,14935,345815,441537,352258,1154545,16,1373,45,0,401,262,11,3542,551,501,460,5376,797,149,835,106,1571,352,0,237,16569,23109,840,792,1055,1911,2262,1786,1322,1330,11301,846,732,1189,1923,1722,1524,1728,2097,11764,19429,24741,25979,22286,14263,558,504,1188,1948,1654,1904,3293,2231,993,14205,58,6533,7884,58,7185,7243,1650,1282,368,27,154,446,635,331,57,802,761,47,34,6,5261
11710510,1124051,풍납1동,2610,3557,4504,4715,3991,4403,3677,4086,7,19,26,23,25,0,0,0,5,153,0,5,9,0,120,0,0,0,0,0,75,367,561811705,646746431,136731647,190043297,597482157,102546059,395267938,4996371180,10182257129,13803531675,13869656424,13600495624,56847579970,5367,69375,82340,40810,197892,6,54,15,0,181,191,0,505,30,201,78,158,238,17,189,0,15,334,0,325,2531,15119,468,561,778,1151,1172,1117,959,793,7002,442,601,1046,1193,1233,1259,1281,1172,8229,16654,14806,13511,15506,12772,587,760,1425,1783,1787,2223,2457,1187,564,12254,518,6118,6351,892,1596,2488,785,464,321,20,73,200,280,176,36,700,51,10,20,4,4332
11710520,1124052,풍납2동,2564,3530,4539,4623,3919,4397,3588,4039,6,20,27,23,24,5,0,53,0,222,0,27,30,0,132,18,0,80,13,0,94,674,1079417751,1775070084,45277306,491806067,1960106045,516112715,825581152,12619650815,25079765316,42329248750,33186823006,29741997640,1.44E+11,10839,120307,351050,394828,877024,24,512,343,0,1353,88,0,1173,52,8138,205,463,497,73,317,38,614,225,0,285,14376,35695,1329,1336,1859,2474,2760,2529,1804,1635,15728,1107,1273,2415,3416,3493,2976,2441,2389,19513,33241,39944,37989,31607,24326,1675,1917,3534,3847,3905,3609,3319,1749,774,24130,196,11507,12758,499,5535,6034,1188,758,430,18,143,251,448,271,57,972,118,34,50,14,7921
11710531,1124053,거여1동,2529,3342,4127,4289,3548,4003,3408,3738,9,22,30,22,18,6,0,28,0,172,0,13,5,0,105,24,0,5,33,0,83,474,777210368,820329905,82018038,332741078,381162539,174363714,775479689,7559064984,9848662133,17948510477,16216364019,12498623513,64846704815,9347,180039,120742,64587,374715,5,97,13,0,328,0,0,597,136,328,78,47,273,61,36,0,81,104,0,213,2392,12458,398,677,734,929,1062,929,650,612,5995,423,520,843,916,966,1161,918,862,6613,12630,12332,11744,13127,12260,495,885,1679,1686,1684,2222,2012,1094,506,12187,73,6144,6069,410,1542,1952,895,591,304,11,95,244,362,147,36,763,82,10,33,7,4131
11710532,1124054,거여2동,2559,3385,4148,4324,3641,4048,3403,3762,9,22,29,22,18,15,0,28,0,200,0,46,47,0,135,25,0,5,0,0,125,626,1104178753,1564249009,60978413,542366170,1479646127,215490253,1317749387,12384010847,20066831487,32681974184,27946166876,21506030680,1.16E+11,3074,27735,32830,27872,91511,10,123,77,0,371,68,0,485,0,883,167,91,384,44,527,0,289,126,0,207,3842,16628,541,805,807,1215,1271,1206,834,800,7483,714,720,1141,1358,1448,1459,1311,1278,9431,18534,15917,14635,17426,23746,1868,1795,2581,3529,3697,3996,3503,1900,882,23662,84,11542,12081,306,4442,4748,1082,713,369,13,100,269,419,235,46,954,64,10,49,5,5929
11710540,1124055,마천1동,2580,3695,4984,5472,4521,5093,3874,4546,6,16,22,21,34,0,0,17,0,156,0,18,16,0,120,0,0,0,7,0,113,447,534601009,1001551078,73229962,185831022,746145729,65829846,462215180,5861865051,10043767871,15575323312,16035957010,14161763384,62140891808,11370,165690,94071,37047,308178,14,25,47,0,138,12,0,325,8,180,50,23,264,50,150,0,5,117,0,262,1656,12252,587,648,581,763,975,1022,740,649,5969,449,532,828,782,943,1084,888,1010,6518,15290,11794,9604,12320,18528,737,1437,2095,2040,2538,3463,3362,1882,975,18381,147,9513,9044,986,2326,3312,998,685,313,16,91,211,373,245,62,910,26,15,41,6,5933
11710550,1124056,마천2동,2692,3554,4428,4569,3846,4257,3496,3894,7,22,29,22,20,0,0,15,0,330,0,43,6,0,150,11,0,0,71,0,133,759,1269472574,1327900771,143972661,405584859,1327887240,103964843,893951454,10709778472,17889403878,29271020614,32789340871,27764375148,1.19E+11,7595,80935,70340,34760,193630,10,121,284,0,143,99,0,915,9,616,82,8,438,50,450,0,105,394,0,342,4056,14645,491,594,846,1012,1111,1198,999,844,7098,471,529,885,993,1051,1292,1286,1205,7714,16491,13922,13225,14940,18089,633,1163,2136,2063,2439,3361,3560,1820,917,17928,161,9236,8816,938,1321,2259,1343,840,503,23,122,334,502,294,68,1172,72,20,73,6,5779
11710561,1124057,방이1동,2745,4117,6204,6811,5517,6505,4675,5730,2,10,13,17,57,51,0,140,0,248,0,36,42,15,255,32,0,37,26,0,131,1013,2063659353,933776184,103027358,701770459,832221370,2828452635,1811096459,14803960711,25681962976,73838420274,42722970200,20593478576,1.79E+11,4390,109604,112509,91013,317516,8,1433,74,0,1148,85,0,1632,71,287,349,1078,1011,153,226,0,707,521,0,388,9163,17406,917,1318,901,1060,1300,1137,815,682,8133,771,1216,1684,1285,1482,1414,1064,1010,9930,15614,15458,18319,20235,15338,926,1507,2181,2168,2414,2619,2097,970,461,15244,94,7451,7981,127,2146,2273,1359,856,503,32,184,417,452,224,50,1006,291,17,38,7,6826
11710562,1124058,방이2동,2655,3670,4829,5225,4538,4880,3818,4406,6,17,24,21,32,113,0,49,35,696,82,37,132,41,669,74,22,234,47,0,158,2389,7290951672,4180710635,2014697173,1801414849,1568192835,514438145,3806884817,94722813410,1.04E+11,95711035957,70137423744,46715752183,4.16E+11,10933,126514,126084,120669,384200,14,1701,15,0,773,406,0,4410,1352,656,554,2060,2629,212,290,5,1848,998,12,738,18659,37147,1290,1240,3000,4166,3274,2453,1583,1079,18088,865,1053,2622,4221,2959,2497,1880,1741,17843,35069,35159,37651,40710,26511,1019,1110,5241,6451,3755,3467,3207,1584,679,25977,534,11896,14019,342,1212,1554,3030,2086,944,57,430,872,1074,493,104,2042,872,56,57,3,7876
11710566,1124059,오륜동,2716,3590,4555,4879,4091,4450,3575,4015,7,21,29,21,23,13,0,14,6,180,0,15,18,5,52,60,0,0,0,0,69,432,600379449,947840284,217921675,191047194,354280458,283904584,918473811,6317771096,9326462275,19638244573,16051914821,13324249460,65577116036,18052,188711,223929,243129,673821,25,58,209,0,1177,119,5,388,35,83,127,308,678,708,11,0,26,8,0,243,4183,18563,571,1432,1081,992,1307,1257,978,892,8513,417,1030,1730,1421,1561,1502,1319,1414,10398,15622,18071,20362,20198,17769,1090,2528,1973,1583,3065,3036,2657,1360,481,17750,19,8677,9112,499,5540,6039,533,295,238,7,37,130,204,124,31,355,56,62,42,18,6695
11710570,1124060,오금동,2696,4001,5315,5859,4754,5489,4061,4846,4,14,20,20,42,141,0,165,0,556,7,30,44,6,273,41,0,19,113,0,182,1577,2409086637,2814205240,429280749,871528731,755490877,1805046076,1978009830,17574348763,38878055079,75873020699,53974097674,34383284174,2.23E+11,12834,245997,213016,121621,593468,35,1461,45,0,1424,149,0,2826,959,554,479,2979,918,296,352,0,674,849,8,593,14566,37231,1786,2206,2009,2434,2823,2623,1977,1499,17360,1611,1959,2883,2731,2894,3460,2673,2576,20790,38896,38486,34963,36578,37957,2434,2982,4883,5291,5470,6589,6085,2859,1379,37710,247,18401,19483,367,7216,7583,3214,2464,750,45,278,715,1201,834,141,2606,484,36,74,14,13855
11710580,1124061,송파1동,2673,3520,4397,4580,3856,4246,3469,3869,7,21,31,21,20,103,0,64,0,509,37,42,84,21,306,44,11,121,43,0,204,1589,2972704886,2451400925,278302737,942360991,1520944708,597669828,1826674132,36777438604,49260150168,50569383229,44365869557,32512882160,2.15E+11,11993,193194,187306,145735,538228,11,3115,17,0,706,151,0,1742,614,617,463,498,1097,154,83,0,793,390,38,518,10996,30292,1101,1093,2215,3078,2206,1813,1310,995,13815,1045,1211,2350,3235,2504,2242,1700,1653,15944,30363,29040,29890,31876,23875,1010,1186,4254,5410,3426,3285,3053,1570,683,23558,317,11113,12631,405,1267,1672,2528,1764,764,47,301,670,988,455,67,1958,482,33,51,4,7718
11710590,1124062,송파2동,2649,3481,4343,4473,3777,4174,3428,3803,8,22,31,21,19,5,0,94,0,224,5,29,24,0,117,7,0,5,5,0,93,608,942864627,1094737052,210016464,311020876,966784282,926991867,1853420926,11262926474,17317266234,38444413178,26524302188,15831600997,1.11E+11,1141,23679,23346,14125,62291,9,348,15,0,872,50,0,667,184,159,240,264,365,41,14,0,933,307,0,254,4713,17854,790,992,874,1198,1322,1111,858,727,7876,931,1317,1784,1465,1487,1381,1190,1167,10725,19447,18020,16213,17735,18931,1347,1775,2441,2744,2991,3017,2800,1311,506,18795,136,9092,9807,120,4575,4695,938,554,384,21,134,284,318,159,22,773,114,14,33,4,6722
11710600,1124063,석촌동,2707,3798,4910,5308,4574,4927,3842,4447,5,17,23,22,33,86,0,74,15,674,16,61,98,13,426,85,0,92,49,0,229,1918,3413985934,3008094070,501406892,1165343261,2578053661,608496688,1981614914,38843238671,62888117532,71683819575,62518202106,50543722832,2.88E+11,16936,277955,270881,210189,775961,18,2333,30,0,630,375,0,2365,349,847,447,2384,1426,217,87,0,1480,478,0,794,14242,28967,959,1025,1840,3012,2551,1758,1192,1098,13437,884,1054,1963,3413,2450,1968,1831,1487,15054,31197,28404,26981,29288,31603,1334,1718,5254,6849,4805,4583,4129,2076,858,31062,541,14763,16337,510,1066,1576,2722,1775,947,55,344,737,974,477,135,2084,540,26,68,4,9988
11710610,1124064,삼전동,2599,3471,4521,4718,3969,4407,3574,4078,7,20,25,23,25,53,0,97,0,413,5,58,68,5,260,53,0,47,28,0,189,1276,2765999858,3850653202,229753394,2584322706,1408739357,1516583051,2142122342,33714675449,64378149471,78639787564,56692894827,36734008771,2.72E+11,5243,92434,76143,49324,223144,12,2170,106,0,914,94,149,1833,203,594,175,975,894,164,276,0,551,314,37,565,10014,29329,1250,1290,1849,3000,2371,1774,1186,922,13646,960,1035,1923,3342,2501,2076,1660,1734,15235,33510,28778,25536,29492,29726,1169,1845,4929,6370,4796,4278,3746,1818,779,29347,379,13855,15727,477,479,956,1969,1255,714,38,310,520,691,345,65,1558,318,32,55,6,8944
11710620,1124065,가락본동,2675,3800,5209,5550,4609,5234,3974,4683,5,15,21,22,38,216,0,62,36,1099,117,51,120,48,566,123,12,227,88,0,244,3009,4699107946,3275446210,430749994,1267899371,1501292148,415575656,1750023945,41253900560,69636128648,75235993447,66277238324,43905715389,2.98E+11,10359,76965,101020,89725,278069,25,3233,1448,0,596,620,0,4973,2285,1726,1074,3610,1982,333,101,0,2991,1290,42,722,27026,39073,1268,1467,2505,3698,3715,3143,2075,1458,19333,1253,1492,2565,3574,3168,3243,2372,1977,19647,39147,39763,38990,38390,25788,1439,1670,3704,4533,3639,4406,3946,1678,775,25520,268,12769,12956,332,4975,5307,3647,2575,1072,74,477,1056,1378,574,88,2258,1209,69,99,12,12638
11710631,1124066,가락1동,2725,3660,4965,5411,4721,4984,3823,4458,5,17,24,21,32,0,0,0,5,2922,0,0,22,0,64,0,6,11,9,0,58,3097,1780422149,2570574125,423162,42460299,215449529,0,228079712,12145128248,30385789508,36790751147,42461478058,40264755598,1.62E+11,18497,338107,370200,256101,982905,10,0,36,0,9,60,5,9283,5,49,407,493,237,6,89,0,94,45,28,244,11090,28270,1033,1078,1248,2462,2785,2442,1722,1239,14011,906,1113,1642,2630,2371,2290,2060,1601,14617,29983,29085,25939,28073,27611,3060,2587,2742,4866,4794,3742,3642,1706,474,27451,160,13264,14103,45,9716,9761,2954,2220,734,11,189,628,1019,810,297,1065,1816,28,42,3,11407
11710632,1124067,가락2동,2842,4008,5385,6181,5123,5469,4134,4883,3,15,20,20,41,56,0,106,0,404,11,54,45,0,207,37,0,19,37,0,217,1193,2345549370,2763075220,286914967,1111703517,2048324082,1086361528,2156872763,24284241952,45807058333,75585185236,60043836455,37793342688,2.46E+11,10355,239828,207913,124543,582639,22,796,505,0,789,163,0,1761,290,679,284,369,800,136,95,0,679,934,30,630,8940,26474,1110,1704,1332,1809,1973,1754,1341,1243,12272,1040,1388,2108,2053,2357,2259,1947,1644,14798,28928,25999,23953,27018,31573,2118,3305,4169,4623,5197,5127,4358,1838,843,31402,171,15423,16161,273,6417,6690,1936,1218,718,36,241,580,731,301,47,1491,354,19,66,6,10988
11710641,1124068,문정1동,2637,3849,4754,4893,4030,4706,3751,4270,7,16,26,21,30,66,0,24,0,432,5,20,75,0,172,19,6,43,44,0,139,1045,1379462420,2811985089,255409957,674917292,664915518,177790805,1358795028,17170566064,29157157512,35569222657,37951204902,25488756259,1.47E+11,3499,42292,47320,36023,129134,17,955,13,0,376,62,0,1682,201,322,517,715,516,63,168,0,434,331,6,300,6661,20640,666,842,1340,2009,1690,1397,1069,779,9795,694,846,1492,1946,1691,1605,1345,1149,10771,21390,20853,20179,20137,19791,1126,1418,2887,3357,2807,3166,3172,1325,537,19621,170,9763,10037,223,3181,3404,1397,916,481,34,180,432,522,203,26,1027,315,17,35,3,10929
11710642,1124069,문정2동,2519,3526,4987,5698,4701,4926,3561,4373,6,18,27,19,30,93,0,50,29,1149,105,31,143,41,193,23,11,170,89,0,113,2240,5217628407,5941595337,682403991,1140638451,1574208864,334374790,2665154969,61712969477,1.13E+11,99645251582,68301387694,45860481068,3.91E+11,17428,275056,390261,372190,1054935,18,661,407,0,200,259,0,4076,518,163,842,241,995,118,259,0,1682,372,80,413,11286,41918,722,871,3069,5517,5062,3637,1758,1118,21757,820,918,2156,4978,3609,2730,1912,1594,18721,32421,43483,53728,38038,28891,1474,1463,4799,7312,4467,3496,3211,1808,865,28705,186,13179,15555,610,5606,6216,2802,1977,825,56,500,947,900,343,56,1647,1096,32,21,6,14066
11710646,1124070,장지동,2713,3549,4587,4872,4104,4434,3549,3997,7,21,29,21,22,37,0,61,0,220,0,43,45,0,167,23,23,45,20,0,113,797,1612256237,1583502675,162953685,670271240,1377652839,581567107,1436152522,15178893821,30288924708,43725199062,30049678549,20192656152,1.41E+11,3589,63989,166349,167382,401309,39,594,58,0,1106,51,0,1110,97,560,1717,344,486,81,3004,0,1242,155,44,391,11040,33167,1544,1843,1868,2800,2898,2148,1585,1194,15884,1239,1629,2449,3075,2759,2640,2097,1950,17842,34949,33579,30400,33740,29053,2076,2444,3699,4527,4507,4706,4230,1961,909,28895,158,13965,15014,269,8253,8522,3032,1949,1083,58,515,882,984,474,119,2346,588,38,54,6,11057
11710650,1124071,잠실본동,3107,4698,6286,6656,5056,6479,4763,5714,2,9,15,19,56,52,0,121,26,655,29,109,126,27,715,123,10,101,30,0,269,2393,9607285549,4282160536,1647179123,2048939907,4000895890,1547927114,8925977210,1.34E+11,1.47E+11,1.41E+11,98230189007,70768428194,5.99E+11,14212,185637,181178,141888,522915,11,1775,47,0,691,476,0,2647,512,892,1097,1715,2919,483,104,6,1914,332,0,779,16389,35533,1110,1607,2586,3428,3116,2277,1468,1242,16838,1174,1487,2801,3593,3127,2520,1860,1852,18417,36892,33010,33485,38743,28383,1049,1576,5081,6272,4323,4106,3592,1703,685,27857,526,13307,14568,593,1145,1738,479,249,230,8,81,122,158,96,14,421,31,5,14,8,8821
11710670,1124079,잠실2동,3115,4429,6069,6449,5198,6048,4618,5418,3,11,16,18,51,6,0,52,16,196,0,46,70,0,99,12,0,5,0,0,146,648,1134078654,1751822136,802063373,641024498,1531302991,786354290,1773531458,21377059616,39434956194,68677020986,25955424532,16110727845,1.73E+11,14026,287480,273459,211194,786159,7,15,204,0,898,139,0,465,15,286,266,25,458,559,9,0,28,10,0,439,3816,29881,1626,2283,1181,1394,2969,1991,1005,899,13352,1866,2687,3586,2072,3409,2094,1354,1415,18485,28930,28899,29920,31774,35000,3437,5828,3296,3295,8131,5508,2965,1853,689,34887,113,16569,18170,50,11241,11291,1523,779,744,36,284,482,439,219,63,1187,299,11,16,10,12331
11710680,1124080,잠실3동,2971,4449,6017,6286,5161,5946,4477,5288,2,11,18,20,49,7,0,46,18,665,5,47,92,5,209,9,0,13,7,0,121,1244,2983065882,5526416880,576094636,1108804329,1736232832,673717374,5990284544,57971001539,64145057100,77486576011,55378050913,51710464625,3.13E+11,16712,116199,193602,219936,546449,20,37,49,0,589,232,0,2602,27,319,356,27,2243,2205,22,0,89,33,0,402,9232,48766,2871,3650,2143,2935,3733,2652,1777,1686,21450,2922,4315,6038,3969,4547,3279,2563,2475,30110,38949,45816,61697,48602,34134,2695,4080,3557,3690,6084,5439,4745,2869,977,34000,134,16154,17840,326,11046,11372,1444,978,466,22,189,402,505,273,53,1115,217,18,87,7,12002
11710690,1124075,잠실4동,2843,4238,5911,6511,5180,5978,4498,5320,2,12,17,19,50,0,0,41,0,72,0,29,56,0,52,0,0,0,0,0,57,307,553910994,779522574,207554935,302436099,899564174,580280977,485179058,7112104919,19993442411,26038024352,16090814703,15465119624,85184685067,7778,237133,252430,135281,632622,7,19,22,0,413,84,0,236,0,260,246,0,172,26,10,0,12,0,31,153,1684,20216,1639,1268,882,1106,1785,1204,812,749,9448,1422,995,1539,1500,1977,1422,1131,1214,11203,24635,20203,16765,19262,21243,2338,2635,1851,2514,4447,3114,2504,1315,526,21177,66,10166,10979,35,6864,6899,2445,1696,749,48,312,608,863,498,116,1552,781,71,32,9,10094
11710710,1124077,잠실6동,2913,4254,6263,6724,5327,6263,4663,5591,3,11,14,18,55,36,0,69,99,552,47,59,83,39,285,6,0,120,21,0,143,1559,5773941298,6337999741,514263021,894636204,2400363343,819015481,5727536894,1.12E+11,1.16E+11,92738270323,65808406015,44615489970,4.37E+11,37540,714508,1333945,1520270,3606263,15,3322,1623,0,425,4496,0,4166,8177,714,1017,1149,1761,96,59,0,3046,348,0,821,31220,42768,1162,1850,2961,3918,4132,2756,1513,1279,19573,1098,1979,4024,4676,3762,3056,2191,2024,22812,22928,41401,63671,43072,16666,1292,1705,1809,2048,2824,2629,2494,1252,615,16508,158,7839,8716,622,5372,5994,196,93,103,1,14,49,82,40,10,163,16,7,7,3,12816
11710720,1124078,잠실7동,2510,3698,4533,4667,3837,4476,3648,4091,9,17,28,19,28,0,0,7,0,60,0,0,11,0,16,0,0,0,0,0,29,123,131719112,356995798,67333289,405485261,210538474,289451603,338819497,2576376218,4465375929,9919029746,8684562345,9274594523,35258758258,7418,145028,208574,206929,567949,3,41,12,0,419,62,0,113,0,18,76,44,42,0,13,0,0,0,0,91,931,9955,351,430,508,543,746,688,509,610,4388,348,724,1012,720,846,820,638,888,5998,10017,10374,9631,9799,9434,523,920,1162,925,1269,1635,1480,989,533,9419,15,4393,5036,1350,3198,4548,782,413,369,19,144,243,237,113,26,625,73,13,54,17,3619
11740515,1125051,강일동,2544,3636,4928,5186,4255,4950,3758,4404,6,16,24,20,33,13,0,57,7,105,0,51,25,0,71,9,14,17,16,0,51,436,979030991,1028764592,36028792,269049820,581003672,786201763,1019530516,9185517292,19492282764,34753877658,15538358880,8842390761,88831957871,13345,160093,112009,54976,340423,48,8755,80,0,708,79,0,430,432,561,352,385,418,233,1657,0,1937,80,43,196,16346,51336,2897,3320,2198,3573,4867,3311,2284,2224,24677,2745,2950,4126,4194,4644,3328,3076,3286,28352,55399,51837,46927,51180,33082,2909,3631,3458,4276,5486,4788,4909,2463,1168,32888,194,15797,17111,31,11638,11669,912,638,274,8,120,252,312,182,38,746,104,18,35,9,12836
11740530,1125053,명일1동,2599,3686,5449,5789,4903,5555,4120,4931,4,13,20,19,44,18,0,125,0,433,0,83,40,14,305,45,0,6,26,0,178,1273,2900908785,3037091649,202887507,719658274,2393567042,1077727554,2825829510,26502057125,41611497280,75547269886,65241175530,53535528802,2.65E+11,9959,187914,160681,96809,455363,23,152,20,0,580,123,0,1157,7,1040,219,320,934,177,34,0,52,109,0,571,5495,26048,960,1676,1231,1540,1870,1679,1356,1217,11532,989,1476,2206,1910,2428,2178,2059,2079,15330,25871,25890,24709,27721,25572,2113,2371,2824,3829,4177,3944,3775,1820,723,25484,88,12467,13126,253,6765,7018,1655,906,749,39,222,438,576,303,77,1481,112,14,40,8,8325
11740540,1125054,명일2동,2502,3626,5033,5222,4333,4944,3801,4446,6,15,24,21,33,21,0,179,5,389,8,41,59,5,168,37,0,12,28,0,110,1062,2162981466,1555586606,163135428,821930187,1458061724,2540187362,6500980394,20756150868,24436623321,83221312811,50126962495,29279949065,2.14E+11,6138,153682,172350,85932,418102,17,137,43,0,1023,110,0,1214,85,311,331,30,770,134,0,0,56,100,0,314,4658,16063,700,1959,771,751,1053,1004,812,713,7766,553,1289,1670,834,1475,1242,1071,1061,9200,15840,15659,16135,16620,17306,993,2396,2199,1895,3001,2657,2556,1185,428,17248,58,8446,8844,152,4196,4348,1304,713,591,35,176,395,452,211,35,1115,142,8,34,5,5862
11740550,1125055,고덕1동,2503,3273,4115,4272,3598,4037,3269,3706,10,22,30,20,17,5,0,37,0,83,0,7,19,0,53,0,0,0,16,0,45,265,379322480,400125909,32373656,99772302,319703950,275160091,409190801,2338817621,6837938747,13276276108,9212081846,5257392031,37331697154,2288,40645,40266,22930,106129,22,151,58,0,593,0,0,259,5,272,73,62,165,0,49,0,0,70,0,103,1860,24902,2338,2272,874,1109,2147,1478,1025,808,12056,2206,1716,2158,1599,2358,1487,1385,1209,14122,28632,24961,21425,24591,23937,2322,3737,2046,2556,5255,3383,2850,1229,562,23826,111,12071,11698,324,6854,7178,581,371,210,13,37,147,248,124,12,508,30,13,24,6,8722
11740560,1125056,고덕2동,2511,3426,4312,4489,3677,4179,3412,3821,9,21,32,19,19,0,0,12,0,137,0,18,31,0,78,9,0,0,12,0,65,362,448920280,518884449,0,177491912,457113069,67252439,233003862,3437760624,6120486029,10606383975,13086953112,10483606195,43968193797,5412,53508,57455,29971,146346,15,43,20,0,518,34,0,308,8,202,75,7,224,111,82,17,5,72,56,176,1958,21100,890,1307,937,1502,1956,1482,1146,916,10140,863,1188,1615,1750,1988,1570,1265,1419,11662,21630,22089,19679,21002,22904,2464,2274,2162,3574,4336,3266,3003,1326,501,22739,165,11323,11181,555,5589,6144,1798,1571,227,4,90,199,614,733,158,1718,27,23,23,7,7892
11740570,1125072,암사1동,2624,3822,4950,5077,4103,4794,3784,4331,6,16,27,20,31,6,0,39,0,382,0,23,23,7,265,46,0,7,69,0,206,1073,1773794202,1601751018,185094052,849531750,819691805,412149025,1791779761,22128634169,33720168758,42226992756,36061611687,28545651362,1.64E+11,843,36656,33467,17959,88925,14,281,21,0,301,114,0,1026,12,480,121,139,645,146,241,0,139,443,0,472,4581,27382,1232,1384,1524,1934,2143,1993,1404,1213,12830,960,1083,1804,2127,2370,2344,1946,2180,14817,32772,26489,22328,27941,34324,1854,2431,4527,4940,5282,5915,5286,2810,1282,34034,290,16841,17184,1139,2790,3929,1892,1197,695,34,247,470,649,409,83,1710,102,15,60,5,10350
