"동별","연령별","항목","단위","2023. 1/4",
"인헌동","45~49세","한국인","","1560",
"인헌동","45~49세","외국인","","22",
"인헌동","50~54세","계","","1890",
"인헌동","50~54세","한국인","","1869",
"인헌동","50~54세","외국인","","21",
"인헌동","55~59세","계","","1646",
"인헌동","55~59세","한국인","","1624",
"인헌동","55~59세","외국인","","22",
"인헌동","60~64세","계","","1640",
"인헌동","60~64세","한국인","","1624",
"인헌동","60~64세","외국인","","16",
"인헌동","65~69세","계","","1428",
"인헌동","65~69세","한국인","","1422",
"인헌동","65~69세","외국인","","6",
"인헌동","70~74세","계","","1026",
"인헌동","70~74세","한국인","","1023",
"인헌동","70~74세","외국인","","3",
"인헌동","75~79세","계","","814",
"인헌동","75~79세","한국인","","812",
"인헌동","75~79세","외국인","","2",
"인헌동","80~84세","계","","610",
"인헌동","80~84세","한국인","","610",
"인헌동","80~84세","외국인","","0",
"인헌동","85~89세","계","","233",
"인헌동","85~89세","한국인","","232",
"인헌동","85~89세","외국인","","1",
"인헌동","90~94세","계","","42",
"인헌동","90~94세","한국인","","42",
"인헌동","90~94세","외국인","","0",
"인헌동","95~99세","계","","23",
"인헌동","95~99세","한국인","","23",
"인헌동","95~99세","외국인","","0",
"인헌동","100세 이상","계","","2",
"인헌동","100세 이상","한국인","","2",
"인헌동","100세 이상","외국인","","0",
"남현동","계","계","","18135",
"남현동","계","한국인","","17932",
"남현동","계","외국인","","203",
"남현동","0~4세","계","","364",
"남현동","0~4세","한국인","","362",
"남현동","0~4세","외국인","","2",
"남현동","5~9세","계","","403",
"남현동","5~9세","한국인","","402",
"남현동","5~9세","외국인","","1",
"남현동","10~14세","계","","352",
"남현동","10~14세","한국인","","352",
"남현동","10~14세","외국인","","0",
"남현동","15~19세","계","","421",
"남현동","15~19세","한국인","","421",
"남현동","15~19세","외국인","","0",
"남현동","20~24세","계","","1218",
"남현동","20~24세","한국인","","1202",
"남현동","20~24세","외국인","","16",
"남현동","25~29세","계","","2706",
"남현동","25~29세","한국인","","2666",
"남현동","25~29세","외국인","","40",
"남현동","30~34세","계","","2298",
"남현동","30~34세","한국인","","2260",
"남현동","30~34세","외국인","","38",
"남현동","35~39세","계","","1405",
"남현동","35~39세","한국인","","1387",
"남현동","35~39세","외국인","","18",
"남현동","40~44세","계","","1217",
"남현동","40~44세","한국인","","1205",
"남현동","40~44세","외국인","","12",
"남현동","45~49세","계","","976",
"남현동","45~49세","한국인","","962",
"남현동","45~49세","외국인","","14",
"남현동","50~54세","계","","1280",
"남현동","50~54세","한국인","","1264",
"남현동","50~54세","외국인","","16",
"남현동","55~59세","계","","1219",
"남현동","55~59세","한국인","","1195",
"남현동","55~59세","외국인","","24",
"남현동","60~64세","계","","1277",
"남현동","60~64세","한국인","","1263",
"남현동","60~64세","외국인","","14",
"남현동","65~69세","계","","1029",
"남현동","65~69세","한국인","","1024",
"남현동","65~69세","외국인","","5",
"남현동","70~74세","계","","786",
"남현동","70~74세","한국인","","784",
"남현동","70~74세","외국인","","2",
"남현동","75~79세","계","","564",
"남현동","75~79세","한국인","","564",
"남현동","75~79세","외국인","","0",
"남현동","80~84세","계","","394",
"남현동","80~84세","한국인","","394",
"남현동","80~84세","외국인","","0",
"남현동","85~89세","계","","161",
"남현동","85~89세","한국인","","160",
"남현동","85~89세","외국인","","1",
"남현동","90~94세","계","","50",
"남현동","90~94세","한국인","","50",
"남현동","90~94세","외국인","","0",
"남현동","95~99세","계","","11",
"남현동","95~99세","한국인","","11",
"남현동","95~99세","외국인","","0",
"남현동","100세 이상","계","","4",
"남현동","100세 이상","한국인","","4",
"남현동","100세 이상","외국인","","0",
"서원동","계","계","","23668",
"서원동","계","한국인","","22929",
"서원동","계","외국인","","739",
"서원동","0~4세","계","","256",
"서원동","0~4세","한국인","","251",
"서원동","0~4세","외국인","","5",
"서원동","5~9세","계","","301",
"서원동","5~9세","한국인","","287",
"서원동","5~9세","외국인","","14",
"서원동","10~14세","계","","325",
"서원동","10~14세","한국인","","317",
"서원동","10~14세","외국인","","8",
"서원동","15~19세","계","","464",
"서원동","15~19세","한국인","","456",
"서원동","15~19세","외국인","","8",
"서원동","20~24세","계","","2087",
"서원동","20~24세","한국인","","1959",
"서원동","20~24세","외국인","","128",
"서원동","25~29세","계","","4771",
"서원동","25~29세","한국인","","4607",
"서원동","25~29세","외국인","","164",
"서원동","30~34세","계","","3226",
"서원동","30~34세","한국인","","3119",
"서원동","30~34세","외국인","","107",
"서원동","35~39세","계","","1811",
"서원동","35~39세","한국인","","1758",
"서원동","35~39세","외국인","","53",
"서원동","40~44세","계","","1453",
"서원동","40~44세","한국인","","1415",
"서원동","40~44세","외국인","","38",
"서원동","45~49세","계","","1292",
"서원동","45~49세","한국인","","1247",
"서원동","45~49세","외국인","","45",
"서원동","50~54세","계","","1448",
"서원동","50~54세","한국인","","1403",
"서원동","50~54세","외국인","","45",
"서원동","55~59세","계","","1361",
"서원동","55~59세","한국인","","1301",
"서원동","55~59세","외국인","","60",
"서원동","60~64세","계","","1462",
"서원동","60~64세","한국인","","1419",
"서원동","60~64세","외국인","","43",
"서원동","65~69세","계","","1129",
"서원동","65~69세","한국인","","1111",
"서원동","65~69세","외국인","","18",
"서원동","70~74세","계","","840",
"서원동","70~74세","한국인","","839",
"서원동","70~74세","외국인","","1",
"서원동","75~79세","계","","711",
"서원동","75~79세","한국인","","711",
"서원동","75~79세","외국인","","0",
"서원동","80~84세","계","","499",
"서원동","80~84세","한국인","","498",
"서원동","80~84세","외국인","","1",
"서원동","85~89세","계","","178",
"서원동","85~89세","한국인","","177",
"서원동","85~89세","외국인","","1",
"서원동","90~94세","계","","47",
"서원동","90~94세","한국인","","47",
"서원동","90~94세","외국인","","0",
"서원동","95~99세","계","","7",
"서원동","95~99세","한국인","","7",
"서원동","95~99세","외국인","","0",
"서원동","100세 이상","계","","0",
"서원동","100세 이상","한국인","","0",
"서원동","100세 이상","외국인","","0",
"신원동","계","계","","18691",
"신원동","계","한국인","","17904",
"신원동","계","외국인","","787",
"신원동","0~4세","계","","193",
"신원동","0~4세","한국인","","182",
"신원동","0~4세","외국인","","11",
"신원동","5~9세","계","","261",
"신원동","5~9세","한국인","","243",
"신원동","5~9세","외국인","","18",
"신원동","10~14세","계","","328",
"신원동","10~14세","한국인","","316",
"신원동","10~14세","외국인","","12",
"신원동","15~19세","계","","443",
"신원동","15~19세","한국인","","435",
"신원동","15~19세","외국인","","8",
"신원동","20~24세","계","","1457",
"신원동","20~24세","한국인","","1397",
"신원동","20~24세","외국인","","60",
"신원동","25~29세","계","","3163",
"신원동","25~29세","한국인","","3056",
"신원동","25~29세","외국인","","107",
"신원동","30~34세","계","","2217",
"신원동","30~34세","한국인","","2147",
"신원동","30~34세","외국인","","70",
"신원동","35~39세","계","","1220",
"신원동","35~39세","한국인","","1151",
"신원동","35~39세","외국인","","69",
"신원동","40~44세","계","","1164",
"신원동","40~44세","한국인","","1114",
"신원동","40~44세","외국인","","50",
"신원동","45~49세","계","","1044",
"신원동","45~49세","한국인","","1006",
"신원동","45~49세","외국인","","38",
"신원동","50~54세","계","","1343",
"신원동","50~54세","한국인","","1256",
"신원동","50~54세","외국인","","87",
"신원동","55~59세","계","","1214",
"신원동","55~59세","한국인","","1104",
"신원동","55~59세","외국인","","110",
"신원동","60~64세","계","","1253",
"신원동","60~64세","한국인","","1164",
"신원동","60~64세","외국인","","89",
"신원동","65~69세","계","","1084",
"신원동","65~69세","한국인","","1042",
"신원동","65~69세","외국인","","42",
"신원동","70~74세","계","","849",
"신원동","70~74세","한국인","","837",
"신원동","70~74세","외국인","","12",
"신원동","75~79세","계","","659",
"신원동","75~79세","한국인","","658",
"신원동","75~79세","외국인","","1",
"신원동","80~84세","계","","514",
"신원동","80~84세","한국인","","513",
"신원동","80~84세","외국인","","1",
"신원동","85~89세","계","","213",
"신원동","85~89세","한국인","","212",
"신원동","85~89세","외국인","","1",
"신원동","90~94세","계","","52",
"신원동","90~94세","한국인","","51",
"신원동","90~94세","외국인","","1",
"신원동","95~99세","계","","14",
"신원동","95~99세","한국인","","14",
"신원동","95~99세","외국인","","0",
"신원동","100세 이상","계","","6",
"신원동","100세 이상","한국인","","6",
"신원동","100세 이상","외국인","","0",
"서림동","계","계","","24549",
"서림동","계","한국인","","23631",
"서림동","계","외국인","","918",
"서림동","0~4세","계","","275",
"서림동","0~4세","한국인","","271",
"서림동","0~4세","외국인","","4",
"서림동","5~9세","계","","390",
"서림동","5~9세","한국인","","387",
"서림동","5~9세","외국인","","3",
"서림동","10~14세","계","","437",
"서림동","10~14세","한국인","","435",
"서림동","10~14세","외국인","","2",
"서림동","15~19세","계","","606",
"서림동","15~19세","한국인","","572",
"서림동","15~19세","외국인","","34",
"서림동","20~24세","계","","2277",
"서림동","20~24세","한국인","","1998",
"서림동","20~24세","외국인","","279",
"서림동","25~29세","계","","4112",
"서림동","25~29세","한국인","","3827",
"서림동","25~29세","외국인","","285",
"서림동","30~34세","계","","2994",
"서림동","30~34세","한국인","","2857",
"서림동","30~34세","외국인","","137",
"서림동","35~39세","계","","1938",
"서림동","35~39세","한국인","","1876",
"서림동","35~39세","외국인","","62",
"서림동","40~44세","계","","1754",
"서림동","40~44세","한국인","","1727",
"서림동","40~44세","외국인","","27",
"서림동","45~49세","계","","1426",
"서림동","45~49세","한국인","","1408",
"서림동","45~49세","외국인","","18",
"서림동","50~54세","계","","1578",
"서림동","50~54세","한국인","","1560",
"서림동","50~54세","외국인","","18",
"서림동","55~59세","계","","1524",
"서림동","55~59세","한국인","","1500",
"서림동","55~59세","외국인","","24",
"서림동","60~64세","계","","1514",
"서림동","60~64세","한국인","","1497",
"서림동","60~64세","외국인","","17",
"서림동","65~69세","계","","1282",
"서림동","65~69세","한국인","","1277",
"서림동","65~69세","외국인","","5",
"서림동","70~74세","계","","957",
"서림동","70~74세","한국인","","955",
