"OBJECTID","SIGNGU_CD","SIGNGU_NM","ADSTRD_CD","ADSTRD_NM","TOT_OA_CD"
32169,"11140","마포구","1114076","서강동","1114076050007"
32205,"11140","마포구","1114076","서강동","1114076030004"
32162,"11140","마포구","1114076","서강동","1114076040011"
32208,"11140","마포구","1114076","서강동","1114076040002"
32209,"11140","마포구","1114076","서강동","1114076040003"
32164,"11140","마포구","1114076","서강동","1114076050002"
32207,"11140","마포구","1114076","서강동","1114076040001"
32199,"11140","마포구","1114076","서강동","1114076010001"
32200,"11140","마포구","1114076","서강동","1114076020001"
32166,"11140","마포구","1114076","서강동","1114076050004"
83300,"11140","마포구","1114076","서강동","1114076030003"
32167,"11140","마포구","1114076","서강동","1114076050005"
32168,"11140","마포구","1114076","서강동","1114076050006"
32157,"11140","마포구","1114076","서강동","1114076040006"
32201,"11140","마포구","1114076","서강동","1114076020002"
32202,"11140","마포구","1114076","서강동","1114076020003"
32588,"11140","마포구","1114076","서강동","1114076050018"
32589,"11140","마포구","1114076","서강동","1114076050019"
32204,"11140","마포구","1114076","서강동","1114076030002"
83299,"11140","마포구","1114076","서강동","1114076030006"
32203,"11140","마포구","1114076","서강동","1114076030001"
32165,"11140","마포구","1114076","서강동","1114076050003"
32145,"11140","마포구","1114076","서강동","1114076050014"
32146,"11140","마포구","1114076","서강동","1114076050015"
32590,"11140","마포구","1114076","서강동","1114076050201"
32144,"11140","마포구","1114076","서강동","1114076050013"
32592,"11140","마포구","1114076","서강동","1114076060001"
32742,"11140","마포구","1114076","서강동","1114076040004"
32593,"11140","마포구","1114076","서강동","1114076070001"
32591,"11140","마포구","1114076","서강동","1114076050301"
32270,"11140","마포구","1114077","공덕동","1114077040024"
32595,"11140","마포구","1114077","공덕동","1114077010002"
32596,"11140","마포구","1114077","공덕동","1114077010003"
32288,"11140","마포구","1114077","공덕동","1114077020003"
32271,"11140","마포구","1114077","공덕동","1114077040025"
32272,"11140","마포구","1114077","공덕동","1114077040801"
32273,"11140","마포구","1114077","공덕동","1114077040802"
32599,"11140","마포구","1114077","공덕동","1114077010006"
32289,"11140","마포구","1114077","공덕동","1114077020004"
32597,"11140","마포구","1114077","공덕동","1114077010004"
32598,"11140","마포구","1114077","공덕동","1114077010005"
32294,"11140","마포구","1114077","공덕동","1114077040002"
32295,"11140","마포구","1114077","공덕동","1114077040003"
32296,"11140","마포구","1114077","공덕동","1114077040004"
32286,"11140","마포구","1114077","공덕동","1114077020001"
32287,"11140","마포구","1114077","공덕동","1114077020002"
32299,"11140","마포구","1114077","공덕동","1114077040007"
32300,"11140","마포구","1114077","공덕동","1114077040008"
32290,"11140","마포구","1114077","공덕동","1114077020005"
32291,"11140","마포구","1114077","공덕동","1114077020006"
32292,"11140","마포구","1114077","공덕동","1114077030001"
32600,"11140","마포구","1114077","공덕동","1114077010007"
32305,"11140","마포구","1114077","공덕동","1114077040012"
32306,"11140","마포구","1114077","공덕동","1114077040013"
32307,"11140","마포구","1114077","공덕동","1114077040014"
32308,"11140","마포구","1114077","공덕동","1114077040015"
32190,"11140","마포구","1114077","공덕동","1114077010010"
32297,"11140","마포구","1114077","공덕동","1114077040005"
32298,"11140","마포구","1114077","공덕동","1114077040006"
32594,"11140","마포구","1114077","공덕동","1114077010001"
32139,"11140","마포구","1114077","공덕동","1114077010101"
32301,"11140","마포구","1114077","공덕동","1114077040009"
32302,"11140","마포구","1114077","공덕동","1114077040010"
32303,"11140","마포구","1114077","공덕동","1114077040011"
32263,"11140","마포구","1114077","공덕동","1114077010009"
32135,"11140","마포구","1114077","공덕동","1114077010014"
32264,"11140","마포구","1114077","공덕동","1114077040018"
32293,"11140","마포구","1114077","공덕동","1114077040001"
32134,"11140","마포구","1114077","공덕동","1114077010013"
32262,"11140","마포구","1114077","공덕동","1114077010008"
32191,"11140","마포구","1114077","공덕동","1114077010011"
32192,"11140","마포구","1114077","공덕동","1114077010012"
32138,"11140","마포구","1114077","공덕동","1114077010017"
32266,"11140","마포구","1114077","공덕동","1114077040020"
32140,"11140","마포구","1114077","공덕동","1114077010401"
32136,"11140","마포구","1114077","공덕동","1114077010015"
32265,"11140","마포구","1114077","공덕동","1114077040019"
32310,"11140","마포구","1114077","공덕동","1114077040017"
32267,"11140","마포구","1114077","공덕동","1114077040021"
32137,"11140","마포구","1114077","공덕동","1114077010016"
32269,"11140","마포구","1114077","공덕동","1114077040023"
32309,"11140","마포구","1114077","공덕동","1114077040016"
32268,"11140","마포구","1114077","공덕동","1114077040022"
32279,"11140","마포구","1114078","아현동","1114078040006"
32280,"11140","마포구","1114078","아현동","1114078040007"
32232,"11140","마포구","1114078","아현동","1114078040009"
32233,"11140","마포구","1114078","아현동","1114078040010"
32277,"11140","마포구","1114078","아현동","1114078040004"
32276,"11140","마포구","1114078","아현동","1114078040003"
32330,"11140","마포구","1114078","아현동","1114078040601"
32275,"11140","마포구","1114078","아현동","1114078040002"
32278,"11140","마포구","1114078","아현동","1114078040005"
32324,"11140","마포구","1114078","아현동","1114078040021"
32326,"11140","마포구","1114078","아현동","1114078040301"
32281,"11140","마포구","1114078","아현동","1114078040008"
32329,"11140","마포구","1114078","아현동","1114078040501"
32325,"11140","마포구","1114078","아현동","1114078040022"
32318,"11140","마포구","1114078","아현동","1114078040015"
32285,"11140","마포구","1114078","아현동","1114078040014"
32274,"11140","마포구","1114078","아현동","1114078040001"
32328,"11140","마포구","1114078","아현동","1114078040402"
32283,"11140","마포구","1114078","아현동","1114078040012"
32284,"11140","마포구","1114078","아현동","1114078040013"
32327,"11140","마포구","1114078","아현동","1114078040401"
32323,"11140","마포구","1114078","아현동","1114078040020"
32282,"11140","마포구","1114078","아현동","1114078040011"
32320,"11140","마포구","1114078","아현동","1114078040017"
32322,"11140","마포구","1114078","아현동","1114078040019"
32333,"11140","마포구","1114078","아현동","1114078030001"
32319,"11140","마포구","1114078","아현동","1114078040016"
32321,"11140","마포구","1114078","아현동","1114078040018"
32332,"11140","마포구","1114078","아현동","1114078040603"
32331,"11140","마포구","1114078","아현동","1114078040602"
33390,"11150","양천구","1115051","목1동","1115051010002"
32939,"11150","양천구","1115051","목1동","1115051022201"
33443,"11150","양천구","1115051","목1동","1115051010406"
32937,"11150","양천구","1115051","목1동","1115051021701"
33458,"11150","양천구","1115051","목1동","1115051020001"
32942,"11150","양천구","1115051","목1동","1115051022204"
33455,"11150","양천구","1115051","목1동","1115051012401"
33456,"11150","양천구","1115051","목1동","1115051012402"
32938,"11150","양천구","1115051","목1동","1115051021702"
32866,"11150","양천구","1115051","목1동","1115051010009"
33459,"11150","양천구","1115051","목1동","1115051020002"
33442,"11150","양천구","1115051","목1동","1115051010405"
33457,"11150","양천구","1115051","목1동","1115051012501"
33393,"11150","양천구","1115051","목1동","1115051010005"
33460,"11150","양천구","1115051","목1동","1115051020003"
33461,"11150","양천구","1115051","목1동","1115051020004"
33444,"11150","양천구","1115051","목1동","1115051010407"
32941,"11150","양천구","1115051","목1동","1115051022203"
33451,"11150","양천구","1115051","목1동","1115051010903"
33452,"11150","양천구","1115051","목1동","1115051011001"
33454,"11150","양천구","1115051","목1동","1115051012302"
32865,"11150","양천구","1115051","목1동","1115051010008"
32944,"11150","양천구","1115051","목1동","1115051022601"
33389,"11150","양천구","1115051","목1동","1115051010001"
33439,"11150","양천구","1115051","목1동","1115051010402"
33441,"11150","양천구","1115051","목1동","1115051010404"
33391,"11150","양천구","1115051","목1동","1115051010003"
33394,"11150","양천구","1115051","목1동","1115051010006"
33395,"11150","양천구","1115051","목1동","1115051010007"
32940,"11150","양천구","1115051","목1동","1115051022202"
33450,"11150","양천구","1115051","목1동","1115051010902"
33463,"11150","양천구","1115051","목1동","1115051020006"
33464,"11150","양천구","1115051","목1동","1115051020007"
33453,"11150","양천구","1115051","목1동","1115051012301"
32943,"11150","양천구","1115051","목1동","1115051022205"
33467,"11150","양천구","1115051","목1동","1115051021301"
33468,"11150","양천구","1115051","목1동","1115051021601"
33446,"11150","양천구","1115051","목1동","1115051010409"
33440,"11150","양천구","1115051","목1동","1115051010403"
33462,"11150","양천구","1115051","목1동","1115051020005"
33392,"11150","양천구","1115051","목1동","1115051010004"
33436,"11150","양천구","1115051","목1동","1115051010014"
33447,"11150","양천구","1115051","목1동","1115051010601"
33465,"11150","양천구","1115051","목1동","1115051020401"
33435,"11150","양천구","1115051","목1동","1115051010013"
33438,"11150","양천구","1115051","목1동","1115051010401"
33466,"11150","양천구","1115051","목1동","1115051021201"
33485,"11150","양천구","1115051","목1동","1115051010010"
33437,"11150","양천구","1115051","목1동","1115051010301"
33448,"11150","양천구","1115051","목1동","1115051010701"
33445,"11150","양천구","1115051","목1동","1115051010408"
33449,"11150","양천구","1115051","목1동","1115051010901"
33434,"11150","양천구","1115051","목1동","1115051010012"
33486,"11150","양천구","1115051","목1동","1115051010011"
33132,"11150","양천구","1115052","목2동","1115052020022"
32868,"11150","양천구","1115052","목2동","1115052010005"
32867,"11150","양천구","1115052","목2동","1115052010004"
32945,"11150","양천구","1115052","목2동","1115052010001"
33133,"11150","양천구","1115052","목2동","1115052020023"
33126,"11150","양천구","1115052","목2동","1115052020016"
33135,"11150","양천구","1115052","목2동","1115052020601"
33473,"11150","양천구","1115052","목2동","1115052020005"
33131,"11150","양천구","1115052","목2동","1115052020021"
33134,"11150","양천구","1115052","목2동","1115052020024"
32988,"11150","양천구","1115052","목2동","1115052010010"
32991,"11150","양천구","1115052","목2동","1115052010013"
32992,"11150","양천구","1115052","목2동","1115052010014"
33121,"11150","양천구","1115052","목2동","1115052020011"
33487,"11150","양천구","1115052","목2동","1115052020003"
32947,"11150","양천구","1115052","목2동","1115052010003"
32985,"11150","양천구","1115052","목2동","1115052010007"
33128,"11150","양천구","1115052","목2동","1115052020018"
33066,"11150","양천구","1115052","목2동","1115052020008"
33125,"11150","양천구","1115052","목2동","1115052020015"
33123,"11150","양천구","1115052","목2동","1115052020013"
33129,"11150","양천구","1115052","목2동","1115052020019"
33130,"11150","양천구","1115052","목2동","1115052020020"
32990,"11150","양천구","1115052","목2동","1115052010012"
33002,"11150","양천구","1115052","목2동","1115052020002"
33064,"11150","양천구","1115052","목2동","1115052020006"
33136,"11150","양천구","1115052","목2동","1115052020701"
33137,"11150","양천구","1115052","목2동","1115052020801"
32986,"11150","양천구","1115052","목2동","1115052010008"
33122,"11150","양천구","1115052","목2동","1115052020012"
32946,"11150","양천구","1115052","목2동","1115052010002"
32997,"11150","양천구","1115052","목2동","1115052010201"
33068,"11150","양천구","1115052","목2동","1115052020010"
32994,"11150","양천구","1115052","목2동","1115052010016"
33472,"11150","양천구","1115052","목2동","1115052020004"
32989,"11150","양천구","1115052","목2동","1115052010011"
33127,"11150","양천구","1115052","목2동","1115052020017"
32998,"11150","양천구","1115052","목2동","1115052010202"
32995,"11150","양천구","1115052","목2동","1115052010017"
33065,"11150","양천구","1115052","목2동","1115052020007"
32993,"11150","양천구","1115052","목2동","1115052010015"
33001,"11150","양천구","1115052","목2동","1115052020001"
32987,"11150","양천구","1115052","목2동","1115052010009"
33000,"11150","양천구","1115052","목2동","1115052010501"
32996,"11150","양천구","1115052","목2동","1115052010018"
33067,"11150","양천구","1115052","목2동","1115052020009"
33124,"11150","양천구","1115052","목2동","1115052020014"
32863,"11150","양천구","1115052","목2동","1115052010006"
32999,"11150","양천구","1115052","목2동","1115052010401"
33049,"11150","양천구","1115053","목3동","1115053020013"
33140,"11150","양천구","1115053","목3동","1115053010601"
33138,"11150","양천구","1115053","목3동","1115053010001"
33139,"11150","양천구","1115053","목3동","1115053010002"
33045,"11150","양천구","1115053","목3동","1115053020009"
33047,"11150","양천구","1115053","목3동","1115053020011"
33221,"11150","양천구","1115053","목3동","1115053020004"
33222,"11150","양천구","1115053","목3동","1115053020005"
33048,"11150","양천구","1115053","목3동","1115053020012"
33050,"11150","양천구","1115053","목3동","1115053020014"
33104,"11150","양천구","1115053","목3동","1115053030013"
33053,"11150","양천구","1115053","목3동","1115053020503"
33054,"11150","양천구","1115053","목3동","1115053030001"
33105,"11150","양천구","1115053","목3동","1115053030014"
33106,"11150","양천구","1115053","목3동","1115053030101"
33096,"11150","양천구","1115053","목3동","1115053030005"
32765,"11150","양천구","1115053","목3동","1115053030102"
33220,"11150","양천구","1115053","목3동","1115053020003"
33055,"11150","양천구","1115053","목3동","1115053030002"
33225,"11150","양천구","1115053","목3동","1115053020008"
33097,"11150","양천구","1115053","목3동","1115053030006"
33046,"11150","양천구","1115053","목3동","1115053020010"
33219,"11150","양천구","1115053","목3동","1115053020002"
33052,"11150","양천구","1115053","목3동","1115053020502"
33103,"11150","양천구","1115053","목3동","1115053030012"
33102,"11150","양천구","1115053","목3동","1115053030011"
33051,"11150","양천구","1115053","목3동","1115053020501"
33218,"11150","양천구","1115053","목3동","1115053020001"
33224,"11150","양천구","1115053","목3동","1115053020007"
33057,"11150","양천구","1115053","목3동","1115053030004"
33056,"11150","양천구","1115053","목3동","1115053030003"
33098,"11150","양천구","1115053","목3동","1115053030007"
33223,"11150","양천구","1115053","목3동","1115053020006"
33101,"11150","양천구","1115053","목3동","1115053030010"
33100,"11150","양천구","1115053","목3동","1115053030009"
33099,"11150","양천구","1115053","목3동","1115053030008"
32790,"11150","양천구","1115054","목4동","1115054031401"
32774,"11150","양천구","1115054","목4동","1115054010201"
32776,"11150","양천구","1115054","목4동","1115054010501"
33109,"11150","양천구","1115054","목4동","1115054010002"
32770,"11150","양천구","1115054","목4동","1115054010010"
32771,"11150","양천구","1115054","목4동","1115054010011"
33280,"11150","양천구","1115054","목4동","1115054020901"
32768,"11150","양천구","1115054","목4동","1115054010008"
32773,"11150","양천구","1115054","목4동","1115054010101"
32786,"11150","양천구","1115054","목4동","1115054020008"
32789,"11150","양천구","1115054","목4동","1115054031301"
32787,"11150","양천구","1115054","목4동","1115054020009"
33112,"11150","양천구","1115054","목4동","1115054010005"
32769,"11150","양천구","1115054","목4동","1115054010009"
32927,"11150","양천구","1115054","목4동","1115054020011"
32788,"11150","양천구","1115054","목4동","1115054020010"
33108,"11150","양천구","1115054","목4동","1115054010001"
33284,"11150","양천구","1115054","목4동","1115054030004"
33279,"11150","양천구","1115054","목4동","1115054020021"
33281,"11150","양천구","1115054","목4동","1115054030001"
32767,"11150","양천구","1115054","목4동","1115054010007"
32766,"11150","양천구","1115054","목4동","1115054010006"
32785,"11150","양천구","1115054","목4동","1115054020007"
32784,"11150","양천구","1115054","목4동","1115054020006"
32928,"11150","양천구","1115054","목4동","1115054020012"
32929,"11150","양천구","1115054","목4동","1115054020013"
33111,"11150","양천구","1115054","목4동","1115054010004"
32950,"11150","양천구","1115054","목4동","1115054020017"
32783,"11150","양천구","1115054","목4동","1115054020005"
33283,"11150","양천구","1115054","목4동","1115054030003"
32779,"11150","양천구","1115054","목4동","1115054020001"
32772,"11150","양천구","1115054","목4동","1115054010012"
32951,"11150","양천구","1115054","목4동","1115054020018"
33110,"11150","양천구","1115054","목4동","1115054010003"
32782,"11150","양천구","1115054","목4동","1115054020004"
32948,"11150","양천구","1115054","목4동","1115054020015"
32930,"11150","양천구","1115054","목4동","1115054020014"
32778,"11150","양천구","1115054","목4동","1115054011901"
32781,"11150","양천구","1115054","목4동","1115054020003"
32780,"11150","양천구","1115054","목4동","1115054020002"
32949,"11150","양천구","1115054","목4동","1115054020016"
32953,"11150","양천구","1115054","목4동","1115054020020"
32952,"11150","양천구","1115054","목4동","1115054020019"
32777,"11150","양천구","1115054","목4동","1115054011701"
32775,"11150","양천구","1115054","목4동","1115054010301"
33282,"11150","양천구","1115054","목4동","1115054030002"
32884,"11150","양천구","1115057","신월1동","1115057030003"
33324,"11150","양천구","1115057","신월1동","1115057030005"
32882,"11150","양천구","1115057","신월1동","1115057030001"
32883,"11150","양천구","1115057","신월1동","1115057030002"
32885,"11150","양천구","1115057","신월1동","1115057030004"
32800,"11150","양천구","1115057","신월1동","1115057020002"
32881,"11150","양천구","1115057","신월1동","1115057020016"
32799,"11150","양천구","1115057","신월1동","1115057020001"
33329,"11150","양천구","1115057","신월1동","1115057040003"
33330,"11150","양천구","1115057","신월1동","1115057040004"
32801,"11150","양천구","1115057","신월1동","1115057020003"
32880,"11150","양천구","1115057","신월1동","1115057020015"
32798,"11150","양천구","1115057","신월1동","1115057010301"
33190,"11150","양천구","1115057","신월1동","1115057020007"
32878,"11150","양천구","1115057","신월1동","1115057020013"
33327,"11150","양천구","1115057","신월1동","1115057040001"
33328,"11150","양천구","1115057","신월1동","1115057040002"
33081,"11150","양천구","1115057","신월1동","1115057020011"
32795,"11150","양천구","1115057","신월1동","1115057010005"
33331,"11150","양천구","1115057","신월1동","1115057040701"
32796,"11150","양천구","1115057","신월1동","1115057010006"
32794,"11150","양천구","1115057","신월1동","1115057010004"
32877,"11150","양천구","1115057","신월1동","1115057020012"
33189,"11150","양천구","1115057","신월1동","1115057020006"
32879,"11150","양천구","1115057","신월1동","1115057020014"
32792,"11150","양천구","1115057","신월1동","1115057010002"
33114,"11150","양천구","1115057","신월1동","1115057020009"
33325,"11150","양천구","1115057","신월1동","1115057030006"
33326,"11150","양천구","1115057","신월1동","1115057030007"
32797,"11150","양천구","1115057","신월1동","1115057010007"
33332,"11150","양천구","1115057","신월1동","1115057040801"
33115,"11150","양천구","1115057","신월1동","1115057020010"
32793,"11150","양천구","1115057","신월1동","1115057010003"
32791,"11150","양천구","1115057","신월1동","1115057010001"
33188,"11150","양천구","1115057","신월1동","1115057020005"
33187,"11150","양천구","1115057","신월1동","1115057020004"
33113,"11150","양천구","1115057","신월1동","1115057020008"
33384,"11150","양천구","1115058","신월2동","1115058020003"
33382,"11150","양천구","1115058","신월2동","1115058020001"
33338,"11150","양천구","1115058","신월2동","1115058010006"
33339,"11150","양천구","1115058","신월2동","1115058010007"
33011,"11150","양천구","1115058","신월2동","1115058020801"
33014,"11150","양천구","1115058","신월2동","1115058040901"
33343,"11150","양천구","1115058","신월2동","1115058010011"
33379,"11150","양천구","1115058","신월2동","1115058010020"
33383,"11150","양천구","1115058","신월2동","1115058020002"
33381,"11150","양천구","1115058","신월2동","1115058010501"
33337,"11150","양천구","1115058","신월2동","1115058010005"
33351,"11150","양천구","1115058","신월2동","1115058010018"
33380,"11150","양천구","1115058","신월2동","1115058010201"
33266,"11150","양천구","1115058","신월2동","1115058010017"
33342,"11150","양천구","1115058","신월2동","1115058010010"
33009,"11150","양천구","1115058","신월2동","1115058020005"
33010,"11150","양천구","1115058","신월2동","1115058020006"
33012,"11150","양천구","1115058","신월2동","1115058040001"
33013,"11150","양천구","1115058","신월2동","1115058040002"
33348,"11150","양천구","1115058","신월2동","1115058010016"
33334,"11150","양천구","1115058","신월2동","1115058010002"
33335,"11150","양천구","1115058","신월2동","1115058010003"
33336,"11150","양천구","1115058","신월2동","1115058010004"
33345,"11150","양천구","1115058","신월2동","1115058010013"
33333,"11150","양천구","1115058","신월2동","1115058010001"
33340,"11150","양천구","1115058","신월2동","1115058010008"
33341,"11150","양천구","1115058","신월2동","1115058010009"
33008,"11150","양천구","1115058","신월2동","1115058020004"
33352,"11150","양천구","1115058","신월2동","1115058010019"
33347,"11150","양천구","1115058","신월2동","1115058010015"
33344,"11150","양천구","1115058","신월2동","1115058010012"
33346,"11150","양천구","1115058","신월2동","1115058010014"
33523,"11150","양천구","1115058","신월2동","1115058040003"
33398,"11150","양천구","1115059","신월3동","1115059030009"
33145,"11150","양천구","1115059","신월3동","1115059030015"
33151,"11150","양천구","1115059","신월3동","1115059030021"
33016,"11150","양천구","1115059","신월3동","1115059020001"
33150,"11150","양천구","1115059","신월3동","1115059030020"
33017,"11150","양천구","1115059","신월3동","1115059020002"
33018,"11150","양천구","1115059","신월3동","1115059020003"
33019,"11150","양천구","1115059","신월3동","1115059020004"
33015,"11150","양천구","1115059","신월3동","1115059010001"
33144,"11150","양천구","1115059","신월3동","1115059030014"
33025,"11150","양천구","1115059","신월3동","1115059030006"
33146,"11150","양천구","1115059","신월3동","1115059030016"
33152,"11150","양천구","1115059","신월3동","1115059030601"
33149,"11150","양천구","1115059","신월3동","1115059030019"
33397,"11150","양천구","1115059","신월3동","1115059030008"
32764,"11150","양천구","1115059","신월3동","1115059030013"
33021,"11150","양천구","1115059","신월3동","1115059030002"
33396,"11150","양천구","1115059","신월3동","1115059030007"
33148,"11150","양천구","1115059","신월3동","1115059030018"
33024,"11150","양천구","1115059","신월3동","1115059030005"
32763,"11150","양천구","1115059","신월3동","1115059030012"
33147,"11150","양천구","1115059","신월3동","1115059030017"
32917,"11150","양천구","1115059","신월3동","1115059030010"
33023,"11150","양천구","1115059","신월3동","1115059030004"
33020,"11150","양천구","1115059","신월3동","1115059030001"
32762,"11150","양천구","1115059","신월3동","1115059030011"
33022,"11150","양천구","1115059","신월3동","1115059030003"
33471,"11150","양천구","1115060","신월4동","1115060030001"
33157,"11150","양천구","1115060","신월4동","1115060010005"
33470,"11150","양천구","1115060","신월4동","1115060024102"
33165,"11150","양천구","1115060","신월4동","1115060020006"
33156,"11150","양천구","1115060","신월4동","1115060010004"
33469,"11150","양천구","1115060","신월4동","1115060024101"
33493,"11150","양천구","1115060","신월4동","1115060040005"
33491,"11150","양천구","1115060","신월4동","1115060040003"
33155,"11150","양천구","1115060","신월4동","1115060010003"
33492,"11150","양천구","1115060","신월4동","1115060040004"
33497,"11150","양천구","1115060","신월4동","1115060040009"
33498,"11150","양천구","1115060","신월4동","1115060040010"
33499,"11150","양천구","1115060","신월4동","1115060041001"
33500,"11150","양천구","1115060","신월4동","1115060041401"
33501,"11150","양천구","1115060","신월4동","1115060043401"
33161,"11150","양천구","1115060","신월4동","1115060020002"
33154,"11150","양천구","1115060","신월4동","1115060010002"
33490,"11150","양천구","1115060","신월4동","1115060040002"
33489,"11150","양천구","1115060","신월4동","1115060040001"
33166,"11150","양천구","1115060","신월4동","1115060020501"
33494,"11150","양천구","1115060","신월4동","1115060040006"
33163,"11150","양천구","1115060","신월4동","1115060020004"
33164,"11150","양천구","1115060","신월4동","1115060020005"
33496,"11150","양천구","1115060","신월4동","1115060040008"
33162,"11150","양천구","1115060","신월4동","1115060020003"
33153,"11150","양천구","1115060","신월4동","1115060010001"
33495,"11150","양천구","1115060","신월4동","1115060040007"
33521,"11150","양천구","1115060","신월4동","1115060030701"
33158,"11150","양천구","1115060","신월4동","1115060010006"
33160,"11150","양천구","1115060","신월4동","1115060020001"
33520,"11150","양천구","1115060","신월4동","1115060030002"
33159,"11150","양천구","1115060","신월4동","1115060011601"
33505,"11150","양천구","1115061","신월5동","1115061010004"
33507,"11150","양천구","1115061","신월5동","1115061010006"
33482,"11150","양천구","1115061","신월5동","1115061020011"
33483,"11150","양천구","1115061","신월5동","1115061020012"
33506,"11150","양천구","1115061","신월5동","1115061010005"
33502,"11150","양천구","1115061","신월5동","1115061010001"
33503,"11150","양천구","1115061","신월5동","1115061010002"
33504,"11150","양천구","1115061","신월5동","1115061010003"
33474,"11150","양천구","1115061","신월5동","1115061020003"
33475,"11150","양천구","1115061","신월5동","1115061020004"
33476,"11150","양천구","1115061","신월5동","1115061020005"
33477,"11150","양천구","1115061","신월5동","1115061020006"
33478,"11150","양천구","1115061","신월5동","1115061020007"
33508,"11150","양천구","1115061","신월5동","1115061010007"
33509,"11150","양천구","1115061","신월5동","1115061010008"
33510,"11150","양천구","1115061","신월5동","1115061010009"
33511,"11150","양천구","1115061","신월5동","1115061010010"
33512,"11150","양천구","1115061","신월5동","1115061010011"
33513,"11150","양천구","1115061","신월5동","1115061010401"
33514,"11150","양천구","1115061","신월5동","1115061020001"
33515,"11150","양천구","1115061","신월5동","1115061020002"
33479,"11150","양천구","1115061","신월5동","1115061020008"
33480,"11150","양천구","1115061","신월5동","1115061020009"
33481,"11150","양천구","1115061","신월5동","1115061020010"
33178,"11150","양천구","1115062","신월6동","1115062020004"
33141,"11150","양천구","1115062","신월6동","1115062021401"
33184,"11150","양천구","1115062","신월6동","1115062020010"
33185,"11150","양천구","1115062","신월6동","1115062020011"
33186,"11150","양천구","1115062","신월6동","1115062020012"
33176,"11150","양천구","1115062","신월6동","1115062020002"
33177,"11150","양천구","1115062","신월6동","1115062020003"
33173,"11150","양천구","1115062","신월6동","1115062010003"
33179,"11150","양천구","1115062","신월6동","1115062020005"
33182,"11150","양천구","1115062","신월6동","1115062020008"
33172,"11150","양천구","1115062","신월6동","1115062010002"
33269,"11150","양천구","1115062","신월6동","1115062020501"
33488,"11150","양천구","1115062","신월6동","1115062020013"
33484,"11150","양천구","1115062","신월6동","1115062010001"
33180,"11150","양천구","1115062","신월6동","1115062020006"
33267,"11150","양천구","1115062","신월6동","1115062020014"
33174,"11150","양천구","1115062","신월6동","1115062010004"
33175,"11150","양천구","1115062","신월6동","1115062020001"
33183,"11150","양천구","1115062","신월6동","1115062020009"
33181,"11150","양천구","1115062","신월6동","1115062020007"
33268,"11150","양천구","1115062","신월6동","1115062020015"
33243,"11150","양천구","1115063","신월7동","1115063010404"
33261,"11150","양천구","1115063","신월7동","1115063020006"
33242,"11150","양천구","1115063","신월7동","1115063010403"
33262,"11150","양천구","1115063","신월7동","1115063020007"
33260,"11150","양천구","1115063","신월7동","1115063020005"
33236,"11150","양천구","1115063","신월7동","1115063010015"
32892,"11150","양천구","1115063","신월7동","1115063020011"
33244,"11150","양천구","1115063","신월7동","1115063010405"
33263,"11150","양천구","1115063","신월7동","1115063020008"
32893,"11150","양천구","1115063","신월7동","1115063020012"
33230,"11150","양천구","1115063","신월7동","1115063010009"
33259,"11150","양천구","1115063","신월7동","1115063020004"
33265,"11150","양천구","1115063","신월7동","1115063020010"
33232,"11150","양천구","1115063","신월7동","1115063010011"
33264,"11150","양천구","1115063","신월7동","1115063020009"
33241,"11150","양천구","1115063","신월7동","1115063010402"
32894,"11150","양천구","1115063","신월7동","1115063020013"
33235,"11150","양천구","1115063","신월7동","1115063010014"
33247,"11150","양천구","1115063","신월7동","1115063010408"
33258,"11150","양천구","1115063","신월7동","1115063020003"
33107,"11150","양천구","1115063","신월7동","1115063020002"
33226,"11150","양천구","1115063","신월7동","1115063010005"
33229,"11150","양천구","1115063","신월7동","1115063010008"
33228,"11150","양천구","1115063","신월7동","1115063010007"
33237,"11150","양천구","1115063","신월7동","1115063010016"
33078,"11150","양천구","1115063","신월7동","1115063010001"
33231,"11150","양천구","1115063","신월7동","1115063010010"
33233,"11150","양천구","1115063","신월7동","1115063010012"
33240,"11150","양천구","1115063","신월7동","1115063010401"
33250,"11150","양천구","1115063","신월7동","1115063020001"
33249,"11150","양천구","1115063","신월7동","1115063010410"
33246,"11150","양천구","1115063","신월7동","1115063010407"
33239,"11150","양천구","1115063","신월7동","1115063010018"
33080,"11150","양천구","1115063","신월7동","1115063010004"
33522,"11150","양천구","1115063","신월7동","1115063010002"
33227,"11150","양천구","1115063","신월7동","1115063010006"
33245,"11150","양천구","1115063","신월7동","1115063010406"
33238,"11150","양천구","1115063","신월7동","1115063010017"
33234,"11150","양천구","1115063","신월7동","1115063010013"
33079,"11150","양천구","1115063","신월7동","1115063010003"
33248,"11150","양천구","1115063","신월7동","1115063010409"
32910,"11150","양천구","1115064","신정1동","1115064020004"
32906,"11150","양천구","1115064","신정1동","1115064010012"
32909,"11150","양천구","1115064","신정1동","1115064020003"
32898,"11150","양천구","1115064","신정1동","1115064010004"
32897,"11150","양천구","1115064","신정1동","1115064010003"
32802,"11150","양천구","1115064","신정1동","1115064020501"
32934,"11150","양천구","1115064","신정1동","1115064020404"
32806,"11150","양천구","1115064","신정1동","1115064020505"
32807,"11150","양천구","1115064","신정1동","1115064020506"
32808,"11150","양천구","1115064","신정1동","1115064020507"
32905,"11150","양천구","1115064","신정1동","1115064010011"
32932,"11150","양천구","1115064","신정1동","1115064020402"
