행정동_ID,승객_수,승객_수_00시,승객_수_01시,승객_수_02시,승객_수_03시,승객_수_04시,승객_수_05시,승객_수_06시,승객_수_07시,승객_수_08시,승객_수_09시,승객_수_10시,승객_수_11시,승객_수_12시,승객_수_13시,승객_수_14시,승객_수_15시,승객_수_16시,승객_수_17시,승객_수_18시,승객_수_19시,승객_수_20시,승객_수_21시,승객_수_22시,승객_수_23시
1125058,574082.0,548.0,139.0,63.0,37.0,777.0,14689.0,26862.0,73760.0,99139.0,53119.0,32438.0,29893.0,30404.0,28873.0,26207.0,25678.0,28041.0,29054.0,26666.0,15268.0,12180.0,9819.0,7354.0,3074.0
1125059,100203.0,114.0,70.0,55.0,13.0,538.0,2003.0,5022.0,11160.0,11184.0,8152.0,6449.0,6004.0,6206.0,6100.0,5745.0,5240.0,6744.0,5922.0,4999.0,2686.0,2002.0,1708.0,1444.0,643.0
1125061,398968.0,685.0,77.0,148.0,59.0,921.0,8822.0,15948.0,41352.0,44090.0,28795.0,23116.0,22895.0,23249.0,23706.0,21690.0,22901.0,23044.0,23381.0,22551.0,15632.0,11224.0,11278.0,9292.0,4112.0
1125063,133392.0,766.0,290.0,405.0,149.0,1802.0,3382.0,3794.0,6968.0,9050.0,7115.0,6500.0,6482.0,7106.0,7511.0,7262.0,7990.0,8557.0,9658.0,9659.0,7128.0,6712.0,6490.0,5521.0,3095.0
1125065,454657.0,1483.0,84.0,13.0,10.0,93.0,6268.0,13947.0,37226.0,51260.0,32510.0,23307.0,22480.0,21864.0,23712.0,23024.0,24508.0,28658.0,33072.0,42881.0,19890.0,15386.0,15113.0,12373.0,5495.0
1125066,1732484.0,5822.0,399.0,111.0,154.0,340.0,28507.0,49497.0,120085.0,161701.0,99882.0,75776.0,81679.0,92033.0,91675.0,93929.0,105897.0,123791.0,146036.0,143907.0,91060.0,78708.0,63393.0,51899.0,26203.0
1125067,141741.0,621.0,129.0,35.0,31.0,624.0,1854.0,4009.0,8770.0,11201.0,8161.0,6335.0,7013.0,7752.0,8360.0,8042.0,8876.0,9313.0,11092.0,11561.0,7674.0,6046.0,5979.0,5595.0,2668.0
1125070,331987.0,581.0,45.0,6.0,0.0,4.0,4703.0,10941.0,25786.0,31945.0,19679.0,16262.0,16259.0,17209.0,17985.0,18821.0,20266.0,26460.0,28346.0,26630.0,14530.0,11799.0,11234.0,8582.0,3914.0
1125071,487627.0,1336.0,41.0,0.0,0.0,259.0,3801.0,17901.0,48018.0,53703.0,34761.0,27401.0,25242.0,24324.0,21769.0,26191.0,30000.0,32178.0,35939.0,34843.0,21579.0,14597.0,14099.0,13097.0,6548.0
1125072,88925.0,526.0,127.0,25.0,70.0,28.0,67.0,2533.0,8719.0,8665.0,6921.0,5027.0,4791.0,5160.0,5410.0,5348.0,5348.0,6252.0,5949.0,5279.0,4087.0,3055.0,2382.0,1989.0,1167.0
1125073,326816.0,4322.0,880.0,223.0,217.0,696.0,3104.0,7705.0,17582.0,20991.0,14367.0,12048.0,13045.0,14465.0,16642.0,16133.0,19442.0,22109.0,24996.0,28488.0,24007.0,19017.0,17342.0,16998.0,11997.0
1125074,517897.0,1713.0,550.0,647.0,280.0,2756.0,9772.0,18530.0,42811.0,49242.0,32877.0,27738.0,28306.0,30571.0,30605.0,29067.0,31037.0,34017.0,36426.0,35083.0,21266.0,16767.0,16643.0,14580.0,6613.0
1124070,654336.9952380953,2832.9285714285716,542.0142857142857,291.48571428571427,233.9452380952381,1836.4119047619047,8441.65238095238,15973.57380952381,38855.3,51653.9119047619,35923.91904761905,28913.75238095238,30072.27380952381,33050.014285714286,34767.1619047619,35942.86666666667,40074.30952380953,45875.92857142857,54112.85476190476,60577.65,37229.40714285714,30181.678571428572,29424.69761904762,25198.016666666666,12331.240476190476
