"""동별""","""연령별""","""항목""","""2023. 1/4""",ADSTRD_CD_x,ADSTRD_NM,ADSTRD_CD_y
난곡동,75~79세,외국인,0,1121081,난곡동,11620775
난곡동,80~84세,계,761,1121081,난곡동,11620775
난곡동,80~84세,한국인,761,1121081,난곡동,11620775
난곡동,80~84세,외국인,0,1121081,난곡동,11620775
난곡동,85~89세,계,320,1121081,난곡동,11620775
난곡동,85~89세,한국인,318,1121081,난곡동,11620775
난곡동,85~89세,외국인,2,1121081,난곡동,11620775
난곡동,90~94세,계,100,1121081,난곡동,11620775
난곡동,90~94세,한국인,100,1121081,난곡동,11620775
난곡동,90~94세,외국인,0,1121081,난곡동,11620775
난곡동,95~99세,계,19,1121081,난곡동,11620775
난곡동,95~99세,한국인,19,1121081,난곡동,11620775
난곡동,95~99세,외국인,0,1121081,난곡동,11620775
난곡동,100세 이상,계,3,1121081,난곡동,11620775
난곡동,100세 이상,한국인,3,1121081,난곡동,11620775
난곡동,100세 이상,외국인,0,1121081,난곡동,11620775
삼성동,계,계,20520,1121082,삼성동,11620745
삼성동,계,한국인,20384,1121082,삼성동,11620745
삼성동,계,외국인,136,1121082,삼성동,11620745
삼성동,0~4세,계,246,1121082,삼성동,11620745
삼성동,0~4세,한국인,240,1121082,삼성동,11620745
삼성동,0~4세,외국인,6,1121082,삼성동,11620745
삼성동,5~9세,계,410,1121082,삼성동,11620745
삼성동,5~9세,한국인,408,1121082,삼성동,11620745
삼성동,5~9세,외국인,2,1121082,삼성동,11620745
삼성동,10~14세,계,526,1121082,삼성동,11620745
삼성동,10~14세,한국인,521,1121082,삼성동,11620745
삼성동,10~14세,외국인,5,1121082,삼성동,11620745
삼성동,15~19세,계,684,1121082,삼성동,11620745
삼성동,15~19세,한국인,684,1121082,삼성동,11620745
삼성동,15~19세,외국인,0,1121082,삼성동,11620745
삼성동,20~24세,계,1006,1121082,삼성동,11620745
삼성동,20~24세,한국인,997,1121082,삼성동,11620745
삼성동,20~24세,외국인,9,1121082,삼성동,11620745
삼성동,25~29세,계,1267,1121082,삼성동,11620745
삼성동,25~29세,한국인,1258,1121082,삼성동,11620745
삼성동,25~29세,외국인,9,1121082,삼성동,11620745
삼성동,30~34세,계,1213,1121082,삼성동,11620745
삼성동,30~34세,한국인,1195,1121082,삼성동,11620745
삼성동,30~34세,외국인,18,1121082,삼성동,11620745
삼성동,35~39세,계,1048,1121082,삼성동,11620745
삼성동,35~39세,한국인,1034,1121082,삼성동,11620745
삼성동,35~39세,외국인,14,1121082,삼성동,11620745
삼성동,40~44세,계,1239,1121082,삼성동,11620745
삼성동,40~44세,한국인,1221,1121082,삼성동,11620745
삼성동,40~44세,외국인,18,1121082,삼성동,11620745
삼성동,45~49세,계,1427,1121082,삼성동,11620745
삼성동,45~49세,한국인,1419,1121082,삼성동,11620745
삼성동,45~49세,외국인,8,1121082,삼성동,11620745
삼성동,50~54세,계,1918,1121082,삼성동,11620745
삼성동,50~54세,한국인,1911,1121082,삼성동,11620745
삼성동,50~54세,외국인,7,1121082,삼성동,11620745
삼성동,55~59세,계,1817,1121082,삼성동,11620745
삼성동,55~59세,한국인,1799,1121082,삼성동,11620745
삼성동,55~59세,외국인,18,1121082,삼성동,11620745
삼성동,60~64세,계,2166,1121082,삼성동,11620745
삼성동,60~64세,한국인,2151,1121082,삼성동,11620745
삼성동,60~64세,외국인,15,1121082,삼성동,11620745
삼성동,65~69세,계,1797,1121082,삼성동,11620745
삼성동,65~69세,한국인,1793,1121082,삼성동,11620745
삼성동,65~69세,외국인,4,1121082,삼성동,11620745
삼성동,70~74세,계,1323,1121082,삼성동,11620745
삼성동,70~74세,한국인,1321,1121082,삼성동,11620745
삼성동,70~74세,외국인,2,1121082,삼성동,11620745
삼성동,75~79세,계,1085,1121082,삼성동,11620745
삼성동,75~79세,한국인,1084,1121082,삼성동,11620745
삼성동,75~79세,외국인,1,1121082,삼성동,11620745
삼성동,80~84세,계,823,1121082,삼성동,11620745
삼성동,80~84세,한국인,823,1121082,삼성동,11620745
삼성동,80~84세,외국인,0,1121082,삼성동,11620745
삼성동,85~89세,계,364,1121082,삼성동,11620745
삼성동,85~89세,한국인,364,1121082,삼성동,11620745
삼성동,85~89세,외국인,0,1121082,삼성동,11620745
삼성동,90~94세,계,129,1121082,삼성동,11620745
삼성동,90~94세,한국인,129,1121082,삼성동,11620745
삼성동,90~94세,외국인,0,1121082,삼성동,11620745
삼성동,95~99세,계,25,1121082,삼성동,11620745
삼성동,95~99세,한국인,25,1121082,삼성동,11620745
삼성동,95~99세,외국인,0,1121082,삼성동,11620745
삼성동,100세 이상,계,7,1121082,삼성동,11620745
삼성동,100세 이상,한국인,7,1121082,삼성동,11620745
삼성동,100세 이상,외국인,0,1121082,삼성동,11620745
미성동,계,계,30515,1121083,미성동,11620765
미성동,계,한국인,29955,1121083,미성동,11620765
미성동,계,외국인,560,1121083,미성동,11620765
미성동,0~4세,계,548,1121083,미성동,11620765
미성동,0~4세,한국인,537,1121083,미성동,11620765
미성동,0~4세,외국인,11,1121083,미성동,11620765
미성동,5~9세,계,855,1121083,미성동,11620765
미성동,5~9세,한국인,838,1121083,미성동,11620765
미성동,5~9세,외국인,17,1121083,미성동,11620765
미성동,10~14세,계,973,1121083,미성동,11620765
미성동,10~14세,한국인,959,1121083,미성동,11620765
미성동,10~14세,외국인,14,1121083,미성동,11620765
미성동,15~19세,계,1124,1121083,미성동,11620765
미성동,15~19세,한국인,1117,1121083,미성동,11620765
미성동,15~19세,외국인,7,1121083,미성동,11620765
미성동,20~24세,계,1855,1121083,미성동,11620765
미성동,20~24세,한국인,1827,1121083,미성동,11620765
미성동,20~24세,외국인,28,1121083,미성동,11620765
미성동,25~29세,계,2813,1121083,미성동,11620765
미성동,25~29세,한국인,2757,1121083,미성동,11620765
미성동,25~29세,외국인,56,1121083,미성동,11620765
미성동,30~34세,계,2378,1121083,미성동,11620765
미성동,30~34세,한국인,2335,1121083,미성동,11620765
미성동,30~34세,외국인,43,1121083,미성동,11620765
미성동,35~39세,계,1902,1121083,미성동,11620765
미성동,35~39세,한국인,1837,1121083,미성동,11620765
미성동,35~39세,외국인,65,1121083,미성동,11620765
미성동,40~44세,계,2135,1121083,미성동,11620765
미성동,40~44세,한국인,2092,1121083,미성동,11620765
미성동,40~44세,외국인,43,1121083,미성동,11620765
미성동,45~49세,계,2140,1121083,미성동,11620765
미성동,45~49세,한국인,2096,1121083,미성동,11620765
미성동,45~49세,외국인,44,1121083,미성동,11620765
미성동,50~54세,계,2579,1121083,미성동,11620765
미성동,50~54세,한국인,2517,1121083,미성동,11620765
미성동,50~54세,외국인,62,1121083,미성동,11620765
미성동,55~59세,계,2401,1121083,미성동,11620765
미성동,55~59세,한국인,2315,1121083,미성동,11620765
미성동,55~59세,외국인,86,1121083,미성동,11620765
미성동,60~64세,계,2642,1121083,미성동,11620765
미성동,60~64세,한국인,2594,1121083,미성동,11620765
미성동,60~64세,외국인,48,1121083,미성동,11620765
미성동,65~69세,계,2193,1121083,미성동,11620765
미성동,65~69세,한국인,2167,1121083,미성동,11620765
미성동,65~69세,외국인,26,1121083,미성동,11620765
미성동,70~74세,계,1680,1121083,미성동,11620765
미성동,70~74세,한국인,1675,1121083,미성동,11620765
미성동,70~74세,외국인,5,1121083,미성동,11620765
미성동,75~79세,계,1077,1121083,미성동,11620765
미성동,75~79세,한국인,1075,1121083,미성동,11620765
미성동,75~79세,외국인,2,1121083,미성동,11620765
미성동,80~84세,계,780,1121083,미성동,11620765
미성동,80~84세,한국인,778,1121083,미성동,11620765
미성동,80~84세,외국인,2,1121083,미성동,11620765
미성동,85~89세,계,317,1121083,미성동,11620765
미성동,85~89세,한국인,317,1121083,미성동,11620765
미성동,85~89세,외국인,0,1121083,미성동,11620765
미성동,90~94세,계,106,1121083,미성동,11620765
미성동,90~94세,한국인,105,1121083,미성동,11620765
미성동,90~94세,외국인,1,1121083,미성동,11620765
미성동,95~99세,계,11,1121083,미성동,11620765
미성동,95~99세,한국인,11,1121083,미성동,11620765
미성동,95~99세,외국인,0,1121083,미성동,11620765
미성동,100세 이상,계,6,1121083,미성동,11620765
미성동,100세 이상,한국인,6,1121083,미성동,11620765
미성동,100세 이상,외국인,0,1121083,미성동,11620765
서초1동,계,계,20496,1122051,서초1동,11650510
서초1동,계,한국인,20307,1122051,서초1동,11650510
서초1동,계,외국인,189,1122051,서초1동,11650510
서초1동,0~4세,계,492,1122051,서초1동,11650510
서초1동,0~4세,한국인,491,1122051,서초1동,11650510
서초1동,0~4세,외국인,1,1122051,서초1동,11650510
서초1동,5~9세,계,724,1122051,서초1동,11650510
서초1동,5~9세,한국인,722,1122051,서초1동,11650510
서초1동,5~9세,외국인,2,1122051,서초1동,11650510
서초1동,10~14세,계,913,1122051,서초1동,11650510
서초1동,10~14세,한국인,912,1122051,서초1동,11650510
서초1동,10~14세,외국인,1,1122051,서초1동,11650510
서초1동,15~19세,계,935,1122051,서초1동,11650510
서초1동,15~19세,한국인,934,1122051,서초1동,11650510
서초1동,15~19세,외국인,1,1122051,서초1동,11650510
서초1동,20~24세,계,1179,1122051,서초1동,11650510
서초1동,20~24세,한국인,1157,1122051,서초1동,11650510
서초1동,20~24세,외국인,22,1122051,서초1동,11650510
서초1동,25~29세,계,1612,1122051,서초1동,11650510
서초1동,25~29세,한국인,1574,1122051,서초1동,11650510
서초1동,25~29세,외국인,38,1122051,서초1동,11650510
서초1동,30~34세,계,1757,1122051,서초1동,11650510
서초1동,30~34세,한국인,1723,1122051,서초1동,11650510
서초1동,30~34세,외국인,34,1122051,서초1동,11650510
서초1동,35~39세,계,1608,1122051,서초1동,11650510
서초1동,35~39세,한국인,1585,1122051,서초1동,11650510
서초1동,35~39세,외국인,23,1122051,서초1동,11650510
서초1동,40~44세,계,1843,1122051,서초1동,11650510
서초1동,40~44세,한국인,1820,1122051,서초1동,11650510
서초1동,40~44세,외국인,23,1122051,서초1동,11650510
서초1동,45~49세,계,1800,1122051,서초1동,11650510
서초1동,45~49세,한국인,1787,1122051,서초1동,11650510
서초1동,45~49세,외국인,13,1122051,서초1동,11650510
서초1동,50~54세,계,1800,1122051,서초1동,11650510
서초1동,50~54세,한국인,1791,1122051,서초1동,11650510
서초1동,50~54세,외국인,9,1122051,서초1동,11650510
서초1동,55~59세,계,1384,1122051,서초1동,11650510
서초1동,55~59세,한국인,1375,1122051,서초1동,11650510
서초1동,55~59세,외국인,9,1122051,서초1동,11650510
서초1동,60~64세,계,1276,1122051,서초1동,11650510
서초1동,60~64세,한국인,1268,1122051,서초1동,11650510
서초1동,60~64세,외국인,8,1122051,서초1동,11650510
서초1동,65~69세,계,1125,1122051,서초1동,11650510
서초1동,65~69세,한국인,1124,1122051,서초1동,11650510
서초1동,65~69세,외국인,1,1122051,서초1동,11650510
서초1동,70~74세,계,806,1122051,서초1동,11650510
서초1동,70~74세,한국인,805,1122051,서초1동,11650510
서초1동,70~74세,외국인,1,1122051,서초1동,11650510
서초1동,75~79세,계,618,1122051,서초1동,11650510
서초1동,75~79세,한국인,616,1122051,서초1동,11650510
서초1동,75~79세,외국인,2,1122051,서초1동,11650510
서초1동,80~84세,계,341,1122051,서초1동,11650510
서초1동,80~84세,한국인,340,1122051,서초1동,11650510
서초1동,80~84세,외국인,1,1122051,서초1동,11650510
서초1동,85~89세,계,186,1122051,서초1동,11650510
서초1동,85~89세,한국인,186,1122051,서초1동,11650510
서초1동,85~89세,외국인,0,1122051,서초1동,11650510
서초1동,90~94세,계,74,1122051,서초1동,11650510
서초1동,90~94세,한국인,74,1122051,서초1동,11650510
서초1동,90~94세,외국인,0,1122051,서초1동,11650510
서초1동,95~99세,계,21,1122051,서초1동,11650510
서초1동,95~99세,한국인,21,1122051,서초1동,11650510
서초1동,95~99세,외국인,0,1122051,서초1동,11650510
서초1동,100세 이상,계,2,1122051,서초1동,11650510
서초1동,100세 이상,한국인,2,1122051,서초1동,11650510
서초1동,100세 이상,외국인,0,1122051,서초1동,11650510
서초2동,계,계,27047,1122052,서초2동,11650520
서초2동,계,한국인,26610,1122052,서초2동,11650520
서초2동,계,외국인,437,1122052,서초2동,11650520
서초2동,0~4세,계,908,1122052,서초2동,11650520
서초2동,0~4세,한국인,904,1122052,서초2동,11650520
서초2동,0~4세,외국인,4,1122052,서초2동,11650520
서초2동,5~9세,계,1310,1122052,서초2동,11650520
서초2동,5~9세,한국인,1302,1122052,서초2동,11650520
서초2동,5~9세,외국인,8,1122052,서초2동,11650520
서초2동,10~14세,계,1336,1122052,서초2동,11650520
서초2동,10~14세,한국인,1332,1122052,서초2동,11650520
서초2동,10~14세,외국인,4,1122052,서초2동,11650520
서초2동,15~19세,계,1238,1122052,서초2동,11650520
서초2동,15~19세,한국인,1230,1122052,서초2동,11650520
서초2동,15~19세,외국인,8,1122052,서초2동,11650520
서초2동,20~24세,계,1438,1122052,서초2동,11650520
서초2동,20~24세,한국인,1383,1122052,서초2동,11650520
서초2동,20~24세,외국인,55,1122052,서초2동,11650520
서초2동,25~29세,계,2186,1122052,서초2동,11650520
서초2동,25~29세,한국인,2080,1122052,서초2동,11650520
서초2동,25~29세,외국인,106,1122052,서초2동,11650520
서초2동,30~34세,계,2629,1122052,서초2동,11650520
서초2동,30~34세,한국인,2542,1122052,서초2동,11650520
서초2동,30~34세,외국인,87,1122052,서초2동,11650520
서초2동,35~39세,계,2416,1122052,서초2동,11650520
서초2동,35~39세,한국인,2368,1122052,서초2동,11650520
서초2동,35~39세,외국인,48,1122052,서초2동,11650520
서초2동,40~44세,계,2609,1122052,서초2동,11650520
서초2동,40~44세,한국인,2570,1122052,서초2동,11650520
서초2동,40~44세,외국인,39,1122052,서초2동,11650520
서초2동,45~49세,계,2378,1122052,서초2동,11650520
서초2동,45~49세,한국인,2352,1122052,서초2동,11650520
서초2동,45~49세,외국인,26,1122052,서초2동,11650520
서초2동,50~54세,계,2206,1122052,서초2동,11650520
서초2동,50~54세,한국인,2182,1122052,서초2동,11650520
서초2동,50~54세,외국인,24,1122052,서초2동,11650520
서초2동,55~59세,계,1471,1122052,서초2동,11650520
서초2동,55~59세,한국인,1454,1122052,서초2동,11650520
서초2동,55~59세,외국인,17,1122052,서초2동,11650520
서초2동,60~64세,계,1444,1122052,서초2동,11650520
서초2동,60~64세,한국인,1437,1122052,서초2동,11650520
서초2동,60~64세,외국인,7,1122052,서초2동,11650520
서초2동,65~69세,계,1223,1122052,서초2동,11650520
서초2동,65~69세,한국인,1220,1122052,서초2동,11650520
서초2동,65~69세,외국인,3,1122052,서초2동,11650520
서초2동,70~74세,계,911,1122052,서초2동,11650520
서초2동,70~74세,한국인,911,1122052,서초2동,11650520
서초2동,70~74세,외국인,0,1122052,서초2동,11650520
서초2동,75~79세,계,687,1122052,서초2동,11650520
서초2동,75~79세,한국인,687,1122052,서초2동,11650520
서초2동,75~79세,외국인,0,1122052,서초2동,11650520
서초2동,80~84세,계,397,1122052,서초2동,11650520
서초2동,80~84세,한국인,396,1122052,서초2동,11650520
서초2동,80~84세,외국인,1,1122052,서초2동,11650520
서초2동,85~89세,계,167,1122052,서초2동,11650520
서초2동,85~89세,한국인,167,1122052,서초2동,11650520
서초2동,85~89세,외국인,0,1122052,서초2동,11650520
서초2동,90~94세,계,71,1122052,서초2동,11650520
서초2동,90~94세,한국인,71,1122052,서초2동,11650520
서초2동,90~94세,외국인,0,1122052,서초2동,11650520
서초2동,95~99세,계,17,1122052,서초2동,11650520
서초2동,95~99세,한국인,17,1122052,서초2동,11650520
서초2동,95~99세,외국인,0,1122052,서초2동,11650520
서초2동,100세 이상,계,5,1122052,서초2동,11650520
서초2동,100세 이상,한국인,5,1122052,서초2동,11650520
서초2동,100세 이상,외국인,0,1122052,서초2동,11650520
서초3동,계,계,32418,1122053,서초3동,11650530
서초3동,계,한국인,32079,1122053,서초3동,11650530
서초3동,계,외국인,339,1122053,서초3동,11650530
서초3동,0~4세,계,699,1122053,서초3동,11650530
서초3동,0~4세,한국인,696,1122053,서초3동,11650530
서초3동,0~4세,외국인,3,1122053,서초3동,11650530
서초3동,5~9세,계,903,1122053,서초3동,11650530
서초3동,5~9세,한국인,897,1122053,서초3동,11650530
서초3동,5~9세,외국인,6,1122053,서초3동,11650530
서초3동,10~14세,계,1157,1122053,서초3동,11650530
서초3동,10~14세,한국인,1152,1122053,서초3동,11650530
서초3동,10~14세,외국인,5,1122053,서초3동,11650530
서초3동,15~19세,계,1590,1122053,서초3동,11650530
서초3동,15~19세,한국인,1582,1122053,서초3동,11650530
서초3동,15~19세,외국인,8,1122053,서초3동,11650530
서초3동,20~24세,계,2245,1122053,서초3동,11650530
서초3동,20~24세,한국인,2220,1122053,서초3동,11650530
서초3동,20~24세,외국인,25,1122053,서초3동,11650530
서초3동,25~29세,계,3129,1122053,서초3동,11650530
서초3동,25~29세,한국인,3056,1122053,서초3동,11650530
서초3동,25~29세,외국인,73,1122053,서초3동,11650530
서초3동,30~34세,계,3136,1122053,서초3동,11650530
서초3동,30~34세,한국인,3083,1122053,서초3동,11650530
서초3동,30~34세,외국인,53,1122053,서초3동,11650530
서초3동,35~39세,계,2401,1122053,서초3동,11650530
서초3동,35~39세,한국인,2353,1122053,서초3동,11650530
서초3동,35~39세,외국인,48,1122053,서초3동,11650530
서초3동,40~44세,계,2371,1122053,서초3동,11650530
서초3동,40~44세,한국인,2342,1122053,서초3동,11650530
서초3동,40~44세,외국인,29,1122053,서초3동,11650530
서초3동,45~49세,계,2539,1122053,서초3동,11650530
서초3동,45~49세,한국인,2512,1122053,서초3동,11650530
서초3동,45~49세,외국인,27,1122053,서초3동,11650530
서초3동,50~54세,계,2901,1122053,서초3동,11650530
서초3동,50~54세,한국인,2880,1122053,서초3동,11650530
서초3동,50~54세,외국인,21,1122053,서초3동,11650530
서초3동,55~59세,계,2215,1122053,서초3동,11650530
서초3동,55~59세,한국인,2198,1122053,서초3동,11650530
서초3동,55~59세,외국인,17,1122053,서초3동,11650530
서초3동,60~64세,계,2063,1122053,서초3동,11650530
서초3동,60~64세,한국인,2053,1122053,서초3동,11650530
서초3동,60~64세,외국인,10,1122053,서초3동,11650530
서초3동,65~69세,계,1731,1122053,서초3동,11650530
서초3동,65~69세,한국인,1722,1122053,서초3동,11650530
서초3동,65~69세,외국인,9,1122053,서초3동,11650530
서초3동,70~74세,계,1262,1122053,서초3동,11650530
서초3동,70~74세,한국인,1260,1122053,서초3동,11650530
서초3동,70~74세,외국인,2,1122053,서초3동,11650530
서초3동,75~79세,계,972,1122053,서초3동,11650530
서초3동,75~79세,한국인,971,1122053,서초3동,11650530
서초3동,75~79세,외국인,1,1122053,서초3동,11650530
서초3동,80~84세,계,628,1122053,서초3동,11650530
서초3동,80~84세,한국인,627,1122053,서초3동,11650530
서초3동,80~84세,외국인,1,1122053,서초3동,11650530
서초3동,85~89세,계,329,1122053,서초3동,11650530
서초3동,85~89세,한국인,329,1122053,서초3동,11650530
서초3동,85~89세,외국인,0,1122053,서초3동,11650530
서초3동,90~94세,계,112,1122053,서초3동,11650530
서초3동,90~94세,한국인,112,1122053,서초3동,11650530
서초3동,90~94세,외국인,0,1122053,서초3동,11650530
서초3동,95~99세,계,27,1122053,서초3동,11650530
서초3동,95~99세,한국인,26,1122053,서초3동,11650530
서초3동,95~99세,외국인,1,1122053,서초3동,11650530
서초3동,100세 이상,계,8,1122053,서초3동,11650530
서초3동,100세 이상,한국인,8,1122053,서초3동,11650530
서초3동,100세 이상,외국인,0,1122053,서초3동,11650530
서초4동,계,계,30550,1122054,서초4동,11650531
서초4동,계,한국인,30291,1122054,서초4동,11650531
서초4동,계,외국인,259,1122054,서초4동,11650531
서초4동,0~4세,계,793,1122054,서초4동,11650531
서초4동,0~4세,한국인,788,1122054,서초4동,11650531
서초4동,0~4세,외국인,5,1122054,서초4동,11650531
서초4동,5~9세,계,1800,1122054,서초4동,11650531
서초4동,5~9세,한국인,1792,1122054,서초4동,11650531
서초4동,5~9세,외국인,8,1122054,서초4동,11650531
서초4동,10~14세,계,2190,1122054,서초4동,11650531
서초4동,10~14세,한국인,2182,1122054,서초4동,11650531
서초4동,10~14세,외국인,8,1122054,서초4동,11650531
서초4동,15~19세,계,1990,1122054,서초4동,11650531
서초4동,15~19세,한국인,1982,1122054,서초4동,11650531
서초4동,15~19세,외국인,8,1122054,서초4동,11650531
서초4동,20~24세,계,1771,1122054,서초4동,11650531
서초4동,20~24세,한국인,1758,1122054,서초4동,11650531
서초4동,20~24세,외국인,13,1122054,서초4동,11650531
서초4동,25~29세,계,1637,1122054,서초4동,11650531
서초4동,25~29세,한국인,1608,1122054,서초4동,11650531
서초4동,25~29세,외국인,29,1122054,서초4동,11650531
서초4동,30~34세,계,1413,1122054,서초4동,11650531
서초4동,30~34세,한국인,1375,1122054,서초4동,11650531
서초4동,30~34세,외국인,38,1122054,서초4동,11650531
서초4동,35~39세,계,1788,1122054,서초4동,11650531
서초4동,35~39세,한국인,1750,1122054,서초4동,11650531
서초4동,35~39세,외국인,38,1122054,서초4동,11650531
서초4동,40~44세,계,2977,1122054,서초4동,11650531
서초4동,40~44세,한국인,2942,1122054,서초4동,11650531
서초4동,40~44세,외국인,35,1122054,서초4동,11650531
서초4동,45~49세,계,3032,1122054,서초4동,11650531
서초4동,45~49세,한국인,3010,1122054,서초4동,11650531
서초4동,45~49세,외국인,22,1122054,서초4동,11650531
서초4동,50~54세,계,3045,1122054,서초4동,11650531
서초4동,50~54세,한국인,3021,1122054,서초4동,11650531
서초4동,50~54세,외국인,24,1122054,서초4동,11650531
서초4동,55~59세,계,2092,1122054,서초4동,11650531
서초4동,55~59세,한국인,2078,1122054,서초4동,11650531
서초4동,55~59세,외국인,14,1122054,서초4동,11650531
서초4동,60~64세,계,1605,1122054,서초4동,11650531
서초4동,60~64세,한국인,1596,1122054,서초4동,11650531
서초4동,60~64세,외국인,9,1122054,서초4동,11650531
서초4동,65~69세,계,1490,1122054,서초4동,11650531
서초4동,65~69세,한국인,1487,1122054,서초4동,11650531
서초4동,65~69세,외국인,3,1122054,서초4동,11650531
서초4동,70~74세,계,1111,1122054,서초4동,11650531
서초4동,70~74세,한국인,1108,1122054,서초4동,11650531
서초4동,70~74세,외국인,3,1122054,서초4동,11650531
서초4동,75~79세,계,862,1122054,서초4동,11650531
서초4동,75~79세,한국인,861,1122054,서초4동,11650531
서초4동,75~79세,외국인,1,1122054,서초4동,11650531
서초4동,80~84세,계,564,1122054,서초4동,11650531
서초4동,80~84세,한국인,564,1122054,서초4동,11650531
서초4동,80~84세,외국인,0,1122054,서초4동,11650531
서초4동,85~89세,계,271,1122054,서초4동,11650531
서초4동,85~89세,한국인,271,1122054,서초4동,11650531
서초4동,85~89세,외국인,0,1122054,서초4동,11650531
서초4동,90~94세,계,95,1122054,서초4동,11650531
서초4동,90~94세,한국인,94,1122054,서초4동,11650531
서초4동,90~94세,외국인,1,1122054,서초4동,11650531
서초4동,95~99세,계,22,1122054,서초4동,11650531
서초4동,95~99세,한국인,22,1122054,서초4동,11650531
서초4동,95~99세,외국인,0,1122054,서초4동,11650531
서초4동,100세 이상,계,2,1122054,서초4동,11650531
서초4동,100세 이상,한국인,2,1122054,서초4동,11650531
서초4동,100세 이상,외국인,0,1122054,서초4동,11650531
잠원동,계,계,26398,1122055,잠원동,11650540
잠원동,계,한국인,26215,1122055,잠원동,11650540
잠원동,계,외국인,183,1122055,잠원동,11650540
잠원동,0~4세,계,604,1122055,잠원동,11650540
잠원동,0~4세,한국인,603,1122055,잠원동,11650540
잠원동,0~4세,외국인,1,1122055,잠원동,11650540
잠원동,5~9세,계,1110,1122055,잠원동,11650540
잠원동,5~9세,한국인,1109,1122055,잠원동,11650540
잠원동,5~9세,외국인,1,1122055,잠원동,11650540
잠원동,10~14세,계,1735,1122055,잠원동,11650540
잠원동,10~14세,한국인,1735,1122055,잠원동,11650540
잠원동,10~14세,외국인,0,1122055,잠원동,11650540
잠원동,15~19세,계,1656,1122055,잠원동,11650540
잠원동,15~19세,한국인,1655,1122055,잠원동,11650540
잠원동,15~19세,외국인,1,1122055,잠원동,11650540
잠원동,20~24세,계,1578,1122055,잠원동,11650540
잠원동,20~24세,한국인,1558,1122055,잠원동,11650540
잠원동,20~24세,외국인,20,1122055,잠원동,11650540
잠원동,25~29세,계,1737,1122055,잠원동,11650540
잠원동,25~29세,한국인,1691,1122055,잠원동,11650540
잠원동,25~29세,외국인,46,1122055,잠원동,11650540
잠원동,30~34세,계,1582,1122055,잠원동,11650540
잠원동,30~34세,한국인,1564,1122055,잠원동,11650540
잠원동,30~34세,외국인,18,1122055,잠원동,11650540
잠원동,35~39세,계,1656,1122055,잠원동,11650540
잠원동,35~39세,한국인,1631,1122055,잠원동,11650540
잠원동,35~39세,외국인,25,1122055,잠원동,11650540
잠원동,40~44세,계,2284,1122055,잠원동,11650540
잠원동,40~44세,한국인,2259,1122055,잠원동,11650540
잠원동,40~44세,외국인,25,1122055,잠원동,11650540
잠원동,45~49세,계,2616,1122055,잠원동,11650540
잠원동,45~49세,한국인,2603,1122055,잠원동,11650540
잠원동,45~49세,외국인,13,1122055,잠원동,11650540
잠원동,50~54세,계,2764,1122055,잠원동,11650540
잠원동,50~54세,한국인,2752,1122055,잠원동,11650540
잠원동,50~54세,외국인,12,1122055,잠원동,11650540
잠원동,55~59세,계,1981,1122055,잠원동,11650540
잠원동,55~59세,한국인,1969,1122055,잠원동,11650540
잠원동,55~59세,외국인,12,1122055,잠원동,11650540
잠원동,60~64세,계,1623,1122055,잠원동,11650540
잠원동,60~64세,한국인,1622,1122055,잠원동,11650540
잠원동,60~64세,외국인,1,1122055,잠원동,11650540
잠원동,65~69세,계,1309,1122055,잠원동,11650540
잠원동,65~69세,한국인,1305,1122055,잠원동,11650540
잠원동,65~69세,외국인,4,1122055,잠원동,11650540
잠원동,70~74세,계,838,1122055,잠원동,11650540
잠원동,70~74세,한국인,835,1122055,잠원동,11650540
잠원동,70~74세,외국인,3,1122055,잠원동,11650540
잠원동,75~79세,계,622,1122055,잠원동,11650540
잠원동,75~79세,한국인,622,1122055,잠원동,11650540
잠원동,75~79세,외국인,0,1122055,잠원동,11650540
잠원동,80~84세,계,388,1122055,잠원동,11650540
잠원동,80~84세,한국인,388,1122055,잠원동,11650540
잠원동,80~84세,외국인,0,1122055,잠원동,11650540
잠원동,85~89세,계,212,1122055,잠원동,11650540
잠원동,85~89세,한국인,212,1122055,잠원동,11650540
잠원동,85~89세,외국인,0,1122055,잠원동,11650540
잠원동,90~94세,계,77,1122055,잠원동,11650540
잠원동,90~94세,한국인,77,1122055,잠원동,11650540
잠원동,90~94세,외국인,0,1122055,잠원동,11650540
잠원동,95~99세,계,19,1122055,잠원동,11650540
잠원동,95~99세,한국인,19,1122055,잠원동,11650540
잠원동,95~99세,외국인,0,1122055,잠원동,11650540
잠원동,100세 이상,계,7,1122055,잠원동,11650540
잠원동,100세 이상,한국인,6,1122055,잠원동,11650540
잠원동,100세 이상,외국인,1,1122055,잠원동,11650540
반포본동,계,계,283,1122056,반포본동,11650550
반포본동,계,한국인,266,1122056,반포본동,11650550
반포본동,계,외국인,17,1122056,반포본동,11650550
반포본동,0~4세,계,8,1122056,반포본동,11650550
반포본동,0~4세,한국인,7,1122056,반포본동,11650550
반포본동,0~4세,외국인,1,1122056,반포본동,11650550
반포본동,5~9세,계,11,1122056,반포본동,11650550
반포본동,5~9세,한국인,8,1122056,반포본동,11650550
반포본동,5~9세,외국인,3,1122056,반포본동,11650550
반포본동,10~14세,계,26,1122056,반포본동,11650550
반포본동,10~14세,한국인,25,1122056,반포본동,11650550
반포본동,10~14세,외국인,1,1122056,반포본동,11650550
반포본동,15~19세,계,19,1122056,반포본동,11650550
