`행정동코드`,`구분`,`평균소득(만원)`,`소득금액구간`,`금액구간별인원수비중(%)`,`정보미제공구간해당여부(Y제공불가)`,ADSTRD_CD_x,ADSTRD_NM,ADSTRD_CD_y
11110630,50대,4248,3천만원미만,12,N,1101063,종로5·6가동,11110630
11110630,50대,4248,4천만원미만,31,N,1101063,종로5·6가동,11110630
11110630,50대,4248,5천만원미만,29,N,1101063,종로5·6가동,11110630
11110630,50대,4248,5천만원이상,23,N,1101063,종로5·6가동,11110630
11110630,60세이상,3309,2천만원미만,10,N,1101063,종로5·6가동,11110630
11110630,60세이상,3309,3천만원미만,39,N,1101063,종로5·6가동,11110630
11110630,60세이상,3309,4천만원미만,25,N,1101063,종로5·6가동,11110630
11110630,60세이상,3309,5천만원미만,15,N,1101063,종로5·6가동,11110630
11110630,60세이상,3309,5천만원이상,12,N,1101063,종로5·6가동,11110630
11110640,전체,3661,2천만원미만,9,N,1101064,이화동,11110640
11110640,전체,3661,3천만원미만,23,N,1101064,이화동,11110640
11110640,전체,3661,4천만원미만,32,N,1101064,이화동,11110640
11110640,전체,3661,5천만원미만,20,N,1101064,이화동,11110640
11110640,전체,3661,5천만원이상,15,N,1101064,이화동,11110640
11110640,남성,4007,2천만원미만,5,N,1101064,이화동,11110640
11110640,남성,4007,3천만원미만,24,N,1101064,이화동,11110640
11110640,남성,4007,4천만원미만,25,N,1101064,이화동,11110640
11110640,남성,4007,5천만원미만,24,N,1101064,이화동,11110640
11110640,남성,4007,5천만원이상,23,N,1101064,이화동,11110640
11110640,여성,3328,2천만원미만,14,N,1101064,이화동,11110640
11110640,여성,3328,3천만원미만,23,N,1101064,이화동,11110640
11110640,여성,3328,4천만원미만,39,N,1101064,이화동,11110640
11110640,여성,3328,5천만원미만,16,N,1101064,이화동,11110640
11110640,여성,3328,5천만원이상,8,N,1101064,이화동,11110640
11110640,20대,2648,2천만원미만,25,N,1101064,이화동,11110640
11110640,20대,2648,3천만원미만,39,N,1101064,이화동,11110640
11110640,20대,2648,4천만원미만,27,N,1101064,이화동,11110640
11110640,20대,2648,5천만원미만,9,N,1101064,이화동,11110640
11110640,20대,2648,5천만원이상,0,N,1101064,이화동,11110640
11110640,30대,3427,2천만원미만,7,N,1101064,이화동,11110640
11110640,30대,3427,3천만원미만,26,N,1101064,이화동,11110640
11110640,30대,3427,4천만원미만,40,N,1101064,이화동,11110640
11110640,30대,3427,5천만원미만,18,N,1101064,이화동,11110640
11110640,30대,3427,5천만원이상,9,N,1101064,이화동,11110640
11110640,40대,4190,2천만원미만,5,N,1101064,이화동,11110640
11110640,40대,4190,3천만원미만,13,N,1101064,이화동,11110640
11110640,40대,4190,4천만원미만,29,N,1101064,이화동,11110640
11110640,40대,4190,5천만원미만,28,N,1101064,이화동,11110640
11110640,40대,4190,5천만원이상,24,N,1101064,이화동,11110640
11110640,50대,4349,2천만원미만,6,N,1101064,이화동,11110640
11110640,50대,4349,3천만원미만,11,N,1101064,이화동,11110640
11110640,50대,4349,4천만원미만,30,N,1101064,이화동,11110640
11110640,50대,4349,5천만원미만,24,N,1101064,이화동,11110640
11110640,50대,4349,5천만원이상,29,N,1101064,이화동,11110640
11110640,60세이상,3492,2천만원미만,11,N,1101064,이화동,11110640
11110640,60세이상,3492,3천만원미만,33,N,1101064,이화동,11110640
11110640,60세이상,3492,4천만원미만,27,N,1101064,이화동,11110640
11110640,60세이상,3492,5천만원미만,15,N,1101064,이화동,11110640
11110640,60세이상,3492,5천만원이상,15,N,1101064,이화동,11110640
11110650,전체,3951,2천만원미만,8,N,1101073,혜화동,11110650
11110650,전체,3951,3천만원미만,21,N,1101073,혜화동,11110650
11110650,전체,3951,4천만원미만,28,N,1101073,혜화동,11110650
11110650,전체,3951,5천만원미만,21,N,1101073,혜화동,11110650
11110650,전체,3951,5천만원이상,21,N,1101073,혜화동,11110650
11110650,남성,4342,2천만원미만,5,N,1101073,혜화동,11110650
11110650,남성,4342,3천만원미만,20,N,1101073,혜화동,11110650
11110650,남성,4342,4천만원미만,23,N,1101073,혜화동,11110650
11110650,남성,4342,5천만원미만,23,N,1101073,혜화동,11110650
11110650,남성,4342,5천만원이상,30,N,1101073,혜화동,11110650
11110650,여성,3520,2천만원미만,12,N,1101073,혜화동,11110650
11110650,여성,3520,3천만원미만,22,N,1101073,혜화동,11110650
11110650,여성,3520,4천만원미만,33,N,1101073,혜화동,11110650
11110650,여성,3520,5천만원미만,20,N,1101073,혜화동,11110650
11110650,여성,3520,5천만원이상,12,N,1101073,혜화동,11110650
11110650,20대,2706,2천만원미만,22,N,1101073,혜화동,11110650
11110650,20대,2706,3천만원미만,42,N,1101073,혜화동,11110650
11110650,20대,2706,4천만원미만,27,N,1101073,혜화동,11110650
11110650,20대,2706,5천만원미만,8,N,1101073,혜화동,11110650
11110650,20대,2706,5천만원이상,1,N,1101073,혜화동,11110650
11110650,30대,3521,2천만원미만,6,N,1101073,혜화동,11110650
11110650,30대,3521,3천만원미만,26,N,1101073,혜화동,11110650
11110650,30대,3521,4천만원미만,37,N,1101073,혜화동,11110650
11110650,30대,3521,5천만원미만,20,N,1101073,혜화동,11110650
11110650,30대,3521,5천만원이상,10,N,1101073,혜화동,11110650
11110650,40대,4588,2천만원미만,5,N,1101073,혜화동,11110650
11110650,40대,4588,3천만원미만,7,N,1101073,혜화동,11110650
11110650,40대,4588,4천만원미만,24,N,1101073,혜화동,11110650
11110650,40대,4588,5천만원미만,32,N,1101073,혜화동,11110650
11110650,40대,4588,5천만원이상,32,N,1101073,혜화동,11110650
11110650,50대,4901,2천만원미만,4,N,1101073,혜화동,11110650
11110650,50대,4901,3천만원미만,8,N,1101073,혜화동,11110650
11110650,50대,4901,4천만원미만,23,N,1101073,혜화동,11110650
11110650,50대,4901,5천만원미만,23,N,1101073,혜화동,11110650
11110650,50대,4901,5천만원이상,42,N,1101073,혜화동,11110650
11110650,60세이상,3659,2천만원미만,9,N,1101073,혜화동,11110650
11110650,60세이상,3659,3천만원미만,32,N,1101073,혜화동,11110650
11110650,60세이상,3659,4천만원미만,24,N,1101073,혜화동,11110650
11110650,60세이상,3659,5천만원미만,16,N,1101073,혜화동,11110650
11110650,60세이상,3659,5천만원이상,18,N,1101073,혜화동,11110650
11110670,전체,3641,2천만원미만,9,N,1101067,창신1동,11110670
11110670,전체,3641,3천만원미만,27,N,1101067,창신1동,11110670
11110670,전체,3641,4천만원미만,30,N,1101067,창신1동,11110670
11110670,전체,3641,5천만원미만,18,N,1101067,창신1동,11110670
11110670,전체,3641,5천만원이상,16,N,1101067,창신1동,11110670
11110670,남성,3903,2천만원미만,5,N,1101067,창신1동,11110670
11110670,남성,3903,3천만원미만,26,N,1101067,창신1동,11110670
11110670,남성,3903,4천만원미만,27,N,1101067,창신1동,11110670
11110670,남성,3903,5천만원미만,21,N,1101067,창신1동,11110670
11110670,남성,3903,5천만원이상,20,N,1101067,창신1동,11110670
11110670,여성,3324,2천만원미만,13,N,1101067,창신1동,11110670
11110670,여성,3324,3천만원미만,30,N,1101067,창신1동,11110670
11110670,여성,3324,4천만원미만,32,N,1101067,창신1동,11110670
11110670,여성,3324,5천만원미만,14,N,1101067,창신1동,11110670
11110670,여성,3324,5천만원이상,11,N,1101067,창신1동,11110670
11110670,20대,2426,2천만원미만,29,N,1101067,창신1동,11110670
11110670,20대,2426,3천만원미만,53,N,1101067,창신1동,11110670
11110670,20대,2426,4천만원미만,15,N,1101067,창신1동,11110670
11110670,20대,2426,5천만원미만,2,N,1101067,창신1동,11110670
11110670,20대,2426,5천만원이상,1,N,1101067,창신1동,11110670
11110670,30대,3334,2천만원미만,9,N,1101067,창신1동,11110670
11110670,30대,3334,3천만원미만,34,N,1101067,창신1동,11110670
11110670,30대,3334,4천만원미만,34,N,1101067,창신1동,11110670
11110670,30대,3334,5천만원미만,13,N,1101067,창신1동,11110670
11110670,30대,3334,5천만원이상,10,N,1101067,창신1동,11110670
11110670,40대,4024,2천만원미만,4,N,1101067,창신1동,11110670
11110670,40대,4024,3천만원미만,18,N,1101067,창신1동,11110670
11110670,40대,4024,4천만원미만,32,N,1101067,창신1동,11110670
11110670,40대,4024,5천만원미만,25,N,1101067,창신1동,11110670
11110670,40대,4024,5천만원이상,22,N,1101067,창신1동,11110670
11110670,50대,4224,2천만원미만,5,N,1101067,창신1동,11110670
11110670,50대,4224,3천만원미만,17,N,1101067,창신1동,11110670
11110670,50대,4224,4천만원미만,29,N,1101067,창신1동,11110670
11110670,50대,4224,5천만원미만,24,N,1101067,창신1동,11110670
11110670,50대,4224,5천만원이상,25,N,1101067,창신1동,11110670
11110670,60세이상,3420,2천만원미만,10,N,1101067,창신1동,11110670
11110670,60세이상,3420,3천만원미만,32,N,1101067,창신1동,11110670
11110670,60세이상,3420,4천만원미만,30,N,1101067,창신1동,11110670
11110670,60세이상,3420,5천만원미만,17,N,1101067,창신1동,11110670
11110670,60세이상,3420,5천만원이상,12,N,1101067,창신1동,11110670
11110680,전체,3396,2천만원미만,10,N,1101068,창신2동,11110680
11110680,전체,3396,3천만원미만,27,N,1101068,창신2동,11110680
11110680,전체,3396,4천만원미만,35,N,1101068,창신2동,11110680
11110680,전체,3396,5천만원미만,17,N,1101068,창신2동,11110680
11110680,전체,3396,5천만원이상,10,N,1101068,창신2동,11110680
11110680,남성,3668,2천만원미만,6,N,1101068,창신2동,11110680
11110680,남성,3668,3천만원미만,27,N,1101068,창신2동,11110680
11110680,남성,3668,4천만원미만,32,N,1101068,창신2동,11110680
11110680,남성,3668,5천만원미만,21,N,1101068,창신2동,11110680
11110680,남성,3668,5천만원이상,14,N,1101068,창신2동,11110680
11110680,여성,3073,2천만원미만,16,N,1101068,창신2동,11110680
11110680,여성,3073,3천만원미만,28,N,1101068,창신2동,11110680
11110680,여성,3073,4천만원미만,39,N,1101068,창신2동,11110680
11110680,여성,3073,5천만원미만,12,N,1101068,창신2동,11110680
11110680,여성,3073,5천만원이상,4,N,1101068,창신2동,11110680
11110680,20대,2357,2천만원미만,35,N,1101068,창신2동,11110680
11110680,20대,2357,3천만원미만,45,N,1101068,창신2동,11110680
11110680,20대,2357,4천만원미만,17,N,1101068,창신2동,11110680
11110680,20대,2357,5천만원미만,3,N,1101068,창신2동,11110680
11110680,20대,2357,5천만원이상,0,N,1101068,창신2동,11110680
11110680,30대,3037,2천만원미만,13,N,1101068,창신2동,11110680
11110680,30대,3037,3천만원미만,34,N,1101068,창신2동,11110680
11110680,30대,3037,4천만원미만,40,N,1101068,창신2동,11110680
11110680,30대,3037,5천만원미만,9,N,1101068,창신2동,11110680
11110680,30대,3037,5천만원이상,4,N,1101068,창신2동,11110680
11110680,40대,3769,2천만원미만,5,N,1101068,창신2동,11110680
11110680,40대,3769,3천만원미만,20,N,1101068,창신2동,11110680
11110680,40대,3769,4천만원미만,38,N,1101068,창신2동,11110680
11110680,40대,3769,5천만원미만,24,N,1101068,창신2동,11110680
11110680,40대,3769,5천만원이상,14,N,1101068,창신2동,11110680
11110680,50대,3957,2천만원미만,4,N,1101068,창신2동,11110680
11110680,50대,3957,3천만원미만,17,N,1101068,창신2동,11110680
11110680,50대,3957,4천만원미만,35,N,1101068,창신2동,11110680
11110680,50대,3957,5천만원미만,27,N,1101068,창신2동,11110680
11110680,50대,3957,5천만원이상,17,N,1101068,창신2동,11110680
11110680,60세이상,3247,2천만원미만,6,N,1101068,창신2동,11110680
11110680,60세이상,3247,3천만원미만,33,N,1101068,창신2동,11110680
11110680,60세이상,3247,4천만원미만,41,N,1101068,창신2동,11110680
11110680,60세이상,3247,5천만원미만,13,N,1101068,창신2동,11110680
11110680,60세이상,3247,5천만원이상,7,N,1101068,창신2동,11110680
11110690,전체,3937,2천만원미만,8,N,1101069,창신3동,11110690
11110690,전체,3937,3천만원미만,21,N,1101069,창신3동,11110690
11110690,전체,3937,4천만원미만,27,N,1101069,창신3동,11110690
11110690,전체,3937,5천만원미만,22,N,1101069,창신3동,11110690
11110690,전체,3937,5천만원이상,22,N,1101069,창신3동,11110690
11110690,남성,4285,2천만원미만,6,N,1101069,창신3동,11110690
11110690,남성,4285,3천만원미만,18,N,1101069,창신3동,11110690
11110690,남성,4285,4천만원미만,23,N,1101069,창신3동,11110690
11110690,남성,4285,5천만원미만,24,N,1101069,창신3동,11110690
11110690,남성,4285,5천만원이상,30,N,1101069,창신3동,11110690
11110690,여성,3528,2천만원미만,11,N,1101069,창신3동,11110690
11110690,여성,3528,3천만원미만,24,N,1101069,창신3동,11110690
11110690,여성,3528,4천만원미만,33,N,1101069,창신3동,11110690
11110690,여성,3528,5천만원미만,19,N,1101069,창신3동,11110690
11110690,여성,3528,5천만원이상,13,N,1101069,창신3동,11110690
11110690,20대,2582,2천만원미만,24,N,1101069,창신3동,11110690
11110690,20대,2582,3천만원미만,49,N,1101069,창신3동,11110690
11110690,20대,2582,4천만원미만,20,N,1101069,창신3동,11110690
11110690,20대,2582,5천만원미만,5,N,1101069,창신3동,11110690
11110690,20대,2582,5천만원이상,2,N,1101069,창신3동,11110690
11110690,30대,3517,2천만원미만,8,N,1101069,창신3동,11110690
11110690,30대,3517,3천만원미만,27,N,1101069,창신3동,11110690
11110690,30대,3517,4천만원미만,35,N,1101069,창신3동,11110690
11110690,30대,3517,5천만원미만,16,N,1101069,창신3동,11110690
11110690,30대,3517,5천만원이상,14,N,1101069,창신3동,11110690
11110690,40대,4405,2천만원미만,4,N,1101069,창신3동,11110690
11110690,40대,4405,3천만원미만,12,N,1101069,창신3동,11110690
11110690,40대,4405,4천만원미만,24,N,1101069,창신3동,11110690
11110690,40대,4405,5천만원미만,28,N,1101069,창신3동,11110690
11110690,40대,4405,5천만원이상,32,N,1101069,창신3동,11110690
11110690,50대,4513,2천만원미만,4,N,1101069,창신3동,11110690
11110690,50대,4513,3천만원미만,10,N,1101069,창신3동,11110690
11110690,50대,4513,4천만원미만,27,N,1101069,창신3동,11110690
11110690,50대,4513,5천만원미만,28,N,1101069,창신3동,11110690
11110690,50대,4513,5천만원이상,30,N,1101069,창신3동,11110690
11110690,60세이상,3772,2천만원미만,8,N,1101069,창신3동,11110690
11110690,60세이상,3772,3천만원미만,26,N,1101069,창신3동,11110690
11110690,60세이상,3772,4천만원미만,24,N,1101069,창신3동,11110690
11110690,60세이상,3772,5천만원미만,22,N,1101069,창신3동,11110690
11110690,60세이상,3772,5천만원이상,21,N,1101069,창신3동,11110690
11110700,전체,3838,2천만원미만,8,N,1101070,숭인1동,11110700
11110700,전체,3838,3천만원미만,23,N,1101070,숭인1동,11110700
11110700,전체,3838,4천만원미만,30,N,1101070,숭인1동,11110700
11110700,전체,3838,5천만원미만,21,N,1101070,숭인1동,11110700
11110700,전체,3838,5천만원이상,18,N,1101070,숭인1동,11110700
11110700,남성,4155,2천만원미만,5,N,1101070,숭인1동,11110700
11110700,남성,4155,3천만원미만,22,N,1101070,숭인1동,11110700
11110700,남성,4155,4천만원미만,24,N,1101070,숭인1동,11110700
11110700,남성,4155,5천만원미만,24,N,1101070,숭인1동,11110700
11110700,남성,4155,5천만원이상,25,N,1101070,숭인1동,11110700
11110700,여성,3493,2천만원미만,11,N,1101070,숭인1동,11110700
11110700,여성,3493,3천만원미만,24,N,1101070,숭인1동,11110700
11110700,여성,3493,4천만원미만,36,N,1101070,숭인1동,11110700
11110700,여성,3493,5천만원미만,17,N,1101070,숭인1동,11110700
11110700,여성,3493,5천만원이상,11,N,1101070,숭인1동,11110700
11110700,20대,2578,2천만원미만,24,N,1101070,숭인1동,11110700
11110700,20대,2578,3천만원미만,50,N,1101070,숭인1동,11110700
11110700,20대,2578,4천만원미만,18,N,1101070,숭인1동,11110700
11110700,20대,2578,5천만원미만,4,N,1101070,숭인1동,11110700
11110700,20대,2578,5천만원이상,3,N,1101070,숭인1동,11110700
11110700,30대,3492,2천만원미만,9,N,1101070,숭인1동,11110700
11110700,30대,3492,3천만원미만,28,N,1101070,숭인1동,11110700
11110700,30대,3492,4천만원미만,33,N,1101070,숭인1동,11110700
11110700,30대,3492,5천만원미만,16,N,1101070,숭인1동,11110700
11110700,30대,3492,5천만원이상,13,N,1101070,숭인1동,11110700
